AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
17.95,0.49950912594795227,0.5004909038543701,17.95,0.6931459903717041,-4.881547563750921e-05,1,52,52.0,0.001189325819723308,7,7.0,-8.952492498792708e-05,1.9999991655349731,8.488079877098237,8.488079877098237,110,2000,158.28846740722656
21.14,0.49127423763275146,0.5087257027626038,21.14,0.6919033527374268,-0.0013455389460128586,2,98,98.0,0.0014579326380044222,7,7.0,0.005126053001731634,1.9975169897079468,13.490752388210229,13.490752388210229,203,4000,244.63259887695312
22.0,0.4874267280101776,0.5125732421875,22.0,0.6891721487045288,0.004510222000693287,3,63,63.0,0.000980897108092904,9,9.0,0.0022667411249130964,1.9920966625213623,11.72006825918689,11.72006825918689,294,6000,163.26458740234375
24.67,0.4821013808250427,0.5178987979888916,24.67,0.683731734752655,-0.0008899228713519225,4,89,89.0,0.0011651029344648123,8,8.0,0.006979885511100292,1.9814058542251587,15.32191567657256,15.32191567657256,375,8000,193.03724670410156
25.67,0.4804975986480713,0.5195022225379944,25.67,0.6775592565536499,0.01929766919417153,5,70,70.0,0.0012114273849874735,6,6.0,0.007789697963744402,1.969481348991394,13.821761826916278,13.821761826916278,453,10000,129.49644470214844
25.01,0.4950803518295288,0.5049195885658264,25.01,0.6691752076148987,0.02559473606248941,6,99,99.0,0.0015073540853336453,6,6.0,0.012354107573628426,1.9535166025161743,17.999163869469047,17.999163869469047,533,12000,173.19940185546875
26.29,0.49266180396080017,0.507338285446167,26.29,0.6603195667266846,0.02125485873696986,7,91,91.0,0.0014390174765139818,8,8.0,-0.0053641777485609055,1.9371076822280884,16.96071637637986,16.96071637637986,608,14000,136.16751098632812
28.47,0.49903467297554016,0.500965416431427,28.47,0.6517465710639954,0.0415865994717457,8,93,93.0,0.0013685993617400527,9,9.0,0.0145511319860816,1.9214693307876587,17.65528532762923,17.65528532762923,676,16000,160.72511291503906
33.54,0.4903317391872406,0.5096683502197266,33.54,0.6435818672180176,0.032854576158856896,9,102,102.0,0.0010391302639618516,8,8.0,0.011392131447792053,1.9064083099365234,19.743566040611814,19.743566040611814,733,18000,200.8088836669922
30.41,0.5073186755180359,0.4926812946796417,30.41,0.6269606351852417,0.058440072931956966,10,92,92.0,0.0011322383070364594,8,8.0,0.005667038727551699,1.8772779703140259,16.832168606569983,16.832168606569983,802,20000,145.8534393310547
30.32,0.5165327787399292,0.4834671914577484,30.32,0.6196069717407227,0.054213177941502044,11,99,99.0,0.0010178780648857355,8,8.0,0.01573099009692669,1.8648228645324707,18.435769579814128,18.435769579814128,862,22000,212.6963348388672
35.55,0.5245792865753174,0.47542059421539307,35.55,0.6033889651298523,0.027145351279842633,12,148,148.0,0.001023549702949822,9,9.0,0.02142391912639141,1.8374600410461426,25.17791691145238,25.17791691145238,916,24000,314.23748779296875
35.94,0.5081318616867065,0.49186816811561584,35.94,0.5937321782112122,0.08597734780098276,13,148,148.0,0.0009798300452530384,9,9.0,0.010528726503252983,1.8214997053146362,24.817260122745214,24.817260122745214,974,26000,176.07920837402344
40.1,0.5098580718040466,0.49014192819595337,40.1,0.5908375978469849,0.06061566772393934,14,139,139.0,0.0008987417677417397,10,10.0,0.009206777438521385,1.8165531158447266,23.243708826260928,23.243708826260928,1017,28000,241.47825622558594
43.28,0.5442832112312317,0.45571640133857727,43.28,0.5718430280685425,0.061991294168024624,15,139,139.0,0.0007626216975040734,10,10.0,0.009014573879539967,1.785649061203003,24.98642831618797,24.98642831618797,1063,30000,234.9501953125
43.13,0.491688072681427,0.5083121061325073,43.13,0.5620118975639343,0.07497202999260733,16,132,132.0,0.0008206740603782237,11,11.0,0.014179905876517296,1.7702665328979492,24.956624371096346,24.956624371096346,1109,32000,222.50384521484375
43.75,0.508046567440033,0.49195319414138794,43.75,0.5524927377700806,0.1205038153286524,17,132,132.0,0.0007644839351996779,11,11.0,0.03273683413863182,1.754155158996582,24.725037917058895,24.725037917058895,1153,34000,197.94677734375
45.08,0.507872462272644,0.4921274781227112,45.08,0.5513370633125305,0.08871169066525808,18,137,137.0,0.0005168609204702079,11,11.0,0.018558353185653687,1.7521405220031738,24.72030744145388,24.72030744145388,1193,36000,328.3399963378906
49.27,0.5119490623474121,0.48805102705955505,49.27,0.5366556644439697,0.10376173708864334,19,148,148.0,0.0004142137768212706,16,16.0,0.020177308470010757,1.7294234037399292,28.34037931997382,28.34037931997382,1232,38000,276.1193542480469
52.82,0.5029284954071045,0.4970715045928955,52.82,0.5334265232086182,0.1856893430030493,20,148,148.0,0.0003837333060801029,17,17.0,0.013958759605884552,1.7241815328598022,30.068382064886695,30.068382064886695,1272,40000,204.7528076171875
52.79,0.50916588306427,0.4908340275287628,52.79,0.5175971388816833,0.16553901856321818,21,120,120.0,0.00032090197782963514,16,16.0,0.01342828944325447,1.7000542879104614,25.769864182800806,25.769864182800806,1307,42000,220.02175903320312
54.5,0.4985559582710266,0.5014439821243286,54.5,0.5209181308746338,0.12190378823541159,22,165,165.0,0.000352859147824347,16,16.0,0.02451176568865776,1.7051496505737305,27.912183719659055,27.912183719659055,1345,44000,282.89337158203125
53.38,0.5315277576446533,0.46847158670425415,53.38,0.5008639693260193,0.2507949061545143,23,165,165.0,0.0004513924941420555,16,16.0,0.020121866837143898,1.6744328737258911,27.568017701677427,27.568017701677427,1384,46000,180.50758361816406
53.52,0.5024657249450684,0.4975343346595764,53.52,0.49616357684135437,0.19227208954823283,24,165,165.0,0.00039122719317674637,17,17.0,0.028937945142388344,1.6678096055984497,27.64072357953026,27.64072357953026,1418,48000,254.70777893066406
57.53,0.4809406101703644,0.519059419631958,57.53,0.48093974590301514,0.1424222355090381,25,176,176.0,0.0004467710095923394,19,19.0,0.014251723885536194,1.6458408832550049,29.487778824455393,29.487778824455393,1448,50000,362.06298828125
