AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
20.010204081632654,0.49930575489997864,0.5006942749023438,20.010204081632654,0.6931436061859131,4.54090920852801e-05,1,90,90.0,0.0008855018531903625,8,8.0,1.9999935626983643,12.291937707758365,12.291937707758365,98,2000,265.6255798339844
19.23,0.49781182408332825,0.5021881461143494,19.23,0.6924214959144592,0.00038853657219339865,2,68,68.0,0.0027789357118308544,8,8.0,1.9985507726669312,10.290631661856331,10.290631661856331,202,4000,179.95022583007812
21.49,0.5024064183235168,0.4975934624671936,21.49,0.6877049207687378,-0.0007683242858991246,3,71,71.0,0.0018677650950849056,7,7.0,1.989177942276001,12.51678473091233,12.51678473091233,292,6000,204.66680908203125
23.78,0.49842220544815063,0.5015778541564941,23.78,0.6813485026359558,-0.003987965064526033,4,89,89.0,0.0011386389378458261,6,6.0,1.976670265197754,16.1793572183817,16.1793572183817,375,8000,238.42478942871094
26.34,0.4959309697151184,0.5040690898895264,26.34,0.6745015978813171,0.009465808365520911,5,81,81.0,0.0010766139021143317,7,7.0,1.9633686542510986,16.32680005389911,16.32680005389911,449,10000,170.02796936035156
26.24,0.4947613477706909,0.5052387118339539,26.24,0.6645950675010681,0.022305211763296473,6,81,81.0,0.0014067289885133505,8,8.0,1.9444044828414917,15.155936130770677,15.155936130770677,528,12000,92.21292877197266
26.25,0.4687587320804596,0.5312413573265076,26.25,0.65251624584198,0.05450200802094718,7,80,80.0,0.0010202847188338637,7,7.0,1.9218454360961914,14.593406045197263,14.593406045197263,602,14000,124.4019546508789
32.19,0.5069010853767395,0.4930988848209381,32.19,0.6452986001968384,0.06275627016052354,8,104,104.0,0.0013060809578746557,7,7.0,1.9087016582489014,20.48838451415826,20.48838451415826,658,16000,228.1845703125
32.88,0.49833962321281433,0.5016602873802185,32.88,0.6312151551246643,0.10415898068465901,9,104,104.0,0.0008565454045310616,8,8.0,1.8828262090682983,19.895366294692842,19.895366294692842,719,18000,151.59542846679688
34.26,0.4947631061077118,0.5052369832992554,34.26,0.6210033297538757,0.07832905383519684,10,141,141.0,0.0009886710904538631,8,8.0,1.8648079633712769,23.181294183026107,23.181294183026107,774,20000,236.18087768554688
