# {"t_start": 1558159373.842578} 
r,l,t
17.0,17,0.045342
23.0,23,0.049302
27.0,27,0.052224
28.0,28,0.063876
24.0,24,0.065261
48.0,48,0.066006
25.0,25,0.068704
15.0,15,0.07523
19.0,19,0.076581
17.0,17,0.077303
21.0,21,0.082421
19.0,19,0.088897
22.0,22,0.091604
15.0,15,0.092328
26.0,26,0.092385
12.0,12,0.100062
17.0,17,0.100119
13.0,13,0.100846
17.0,17,0.11102
18.0,18,0.111732
33.0,33,0.113085
21.0,21,0.11443
13.0,13,0.12024
13.0,13,0.121573
10.0,10,0.126671
25.0,25,0.127375
28.0,28,0.132588
18.0,18,0.133394
17.0,17,0.138977
21.0,21,0.140991
15.0,15,0.143602
18.0,18,0.144967
11.0,11,0.148207
12.0,12,0.15287
23.0,23,0.154259
20.0,20,0.156945
10.0,10,0.160829
15.0,15,0.162802
11.0,11,0.164157
29.0,29,0.167471
18.0,18,0.174567
26.0,26,0.177815
25.0,25,0.180434
14.0,14,0.183693
14.0,14,0.186956
42.0,42,0.194587
9.0,9,0.200492
31.0,31,0.200548
27.0,27,0.204427
12.0,12,0.208293
38.0,38,0.208349
15.0,15,0.210298
14.0,14,0.217373
21.0,21,0.22191
23.0,23,0.225471
13.0,13,0.226399
35.0,35,0.227811
14.0,14,0.233428
17.0,17,0.239486
17.0,17,0.240852
22.0,22,0.247947
38.0,38,0.252778
16.0,16,0.258557
37.0,37,0.263767
9.0,9,0.264486
22.0,22,0.267097
45.0,45,0.27033
16.0,16,0.274814
16.0,16,0.277417
33.0,33,0.285343
15.0,15,0.287339
33.0,33,0.29188
9.0,9,0.293263
15.0,15,0.295253
14.0,14,0.301163
41.0,41,0.301881
17.0,17,0.304516
14.0,14,0.304572
15.0,15,0.310923
14.0,14,0.310979
14.0,14,0.313556
11.0,11,0.318059
15.0,15,0.320669
11.0,11,0.320725
26.0,26,0.321428
10.0,10,0.32711
25.0,25,0.334523
16.0,16,0.337771
16.0,16,0.344879
36.0,36,0.344935
38.0,38,0.345635
13.0,13,0.346353
11.0,11,0.353945
13.0,13,0.354001
34.0,34,1.272381
26.0,26,1.27615
41.0,41,1.278366
33.0,33,1.281277
15.0,15,1.283522
16.0,16,1.288117
21.0,21,1.298905
22.0,22,1.304086
35.0,35,1.304156
34.0,34,1.306364
10.0,10,1.311517
20.0,20,1.318691
27.0,27,1.318764
12.0,12,1.327394
33.0,33,1.330363
37.0,37,1.338281
12.0,12,1.347014
24.0,24,1.347803
15.0,15,1.357961
16.0,16,1.359511
22.0,22,1.373925
66.0,66,1.375439
78.0,78,1.375506
41.0,41,1.389352
26.0,26,1.392945
28.0,28,1.396138
11.0,11,1.404011
42.0,42,1.406315
32.0,32,1.412723
14.0,14,1.414271
30.0,30,1.415096
12.0,12,1.421555
13.0,13,1.424511
23.0,23,1.430892
19.0,19,1.435148
51.0,51,1.44217
29.0,29,1.449769
16.0,16,1.452391
45.0,45,1.454389
30.0,30,1.454449
23.0,23,1.465389
26.0,26,1.470021
14.0,14,1.474793
38.0,38,1.480187
15.0,15,1.480245
13.0,13,1.489167
52.0,52,1.489898
14.0,14,1.489952
27.0,27,1.493138
15.0,15,1.498787
20.0,20,1.502634
15.0,15,1.502692
20.0,20,1.502718
12.0,12,1.506622
11.0,11,1.509882
11.0,11,1.50994
9.0,9,1.512555
12.0,12,1.518428
23.0,23,1.525433
11.0,11,1.525491
39.0,39,1.528678
26.0,26,1.530056
12.0,12,1.533251
13.0,13,1.533976
18.0,18,1.540477
21.0,21,1.544023
18.0,18,1.546268
20.0,20,1.547128
24.0,24,1.562269
29.0,29,1.563609
30.0,30,1.56702
43.0,43,1.569725
17.0,17,1.578286
27.0,27,1.581593
32.0,32,1.583587
15.0,15,1.588295
13.0,13,1.590337
8.0,8,1.595529
19.0,19,1.600709
50.0,50,1.602741
35.0,35,1.963377
59.0,59,1.967839
34.0,34,1.970772
44.0,44,1.975921
29.0,29,1.984531
27.0,27,1.987505
23.0,23,1.987574
17.0,17,1.988371
18.0,18,2.000591
32.0,32,2.010733
16.0,16,2.012243
43.0,43,2.015836
41.0,41,2.01809
10.0,10,2.019609
13.0,13,2.020439
13.0,13,2.025485
16.0,16,2.031203
15.0,15,2.031274
19.0,19,2.03204
15.0,15,2.042788
29.0,29,2.046396
10.0,10,2.053676
36.0,36,2.057347
22.0,22,2.05887
11.0,11,2.062005
48.0,48,2.066365
18.0,18,2.070786
10.0,10,2.073878
16.0,16,2.073948
33.0,33,2.083148
16.0,16,2.094774
38.0,38,2.098456
12.0,12,2.103446
46.0,46,2.107115
19.0,19,2.112117
55.0,55,2.113626
16.0,16,2.123583
31.0,31,2.125847
28.0,28,2.127372
22.0,22,2.12957
9.0,9,2.133842
24.0,24,2.141082
22.0,22,2.141984
14.0,14,2.144277
25.0,25,2.148035
20.0,20,2.15575
20.0,20,2.158802
24.0,24,2.159625
17.0,17,2.160403
13.0,13,2.165406
29.0,29,2.179611
23.0,23,2.181789
41.0,41,2.188667
14.0,14,2.189536
54.0,54,2.198871
25.0,25,2.199656
22.0,22,2.204735
24.0,24,2.206782
21.0,21,2.2149
24.0,24,2.217951
22.0,22,2.221512
9.0,9,2.228268
21.0,21,2.230665
26.0,26,2.237343
20.0,20,2.243195
22.0,22,2.246887
18.0,18,2.256787
68.0,68,2.258374
46.0,46,2.271699
34.0,34,2.272512
21.0,21,2.272562
10.0,10,2.280053
23.0,23,2.288994
28.0,28,2.293507
51.0,51,2.296626
24.0,24,2.307051
41.0,41,2.310619
22.0,22,2.312807
36.0,36,2.319934
22.0,22,2.326398
34.0,34,2.675057
30.0,30,2.678049
27.0,27,2.683095
13.0,13,2.69263
26.0,26,2.694194
41.0,41,2.700034
19.0,19,2.706674
42.0,42,2.708926
24.0,24,2.711857
21.0,21,2.715469
14.0,14,2.716983
11.0,11,2.723435
28.0,28,2.72964
18.0,18,2.730465
12.0,12,2.73276
37.0,37,2.739277
25.0,25,2.74861
27.0,27,2.749436
23.0,23,2.756312
47.0,47,2.767
17.0,17,2.779226
44.0,44,2.781436
17.0,17,2.793544
32.0,32,2.802338
71.0,71,2.807639
24.0,24,2.811233
13.0,13,2.812065
89.0,89,2.813605
15.0,15,2.818595
10.0,10,2.818664
10.0,10,2.819444
16.0,16,2.830006
19.0,19,2.832195
31.0,31,2.83576
14.0,14,2.845724
39.0,39,2.847286
25.0,25,2.848104
11.0,11,2.853786
31.0,31,2.854514
18.0,18,2.861243
14.0,14,2.8643
14.0,14,2.865121
25.0,25,2.865892
16.0,16,2.873654
12.0,12,2.874505
17.0,17,2.877531
24.0,24,2.884178
19.0,19,2.888314
21.0,21,2.892799
15.0,15,2.899443
25.0,25,2.910745
42.0,42,2.914472
21.0,21,2.914529
56.0,56,2.914557
23.0,23,2.930964
24.0,24,2.931822
34.0,34,2.935479
31.0,31,2.936962
16.0,16,2.946734
33.0,33,2.954621
28.0,28,2.956774
21.0,21,2.961889
23.0,23,2.971401
69.0,69,2.983457
15.0,15,2.984644
28.0,28,2.984713
37.0,37,2.986604
11.0,11,2.994571
17.0,17,2.99877
22.0,22,3.004439
33.0,33,3.019266
30.0,30,3.021266
13.0,13,3.03093
17.0,17,3.03177
71.0,71,3.038066
12.0,12,3.040287
20.0,20,3.384047
59.0,59,3.386341
17.0,17,3.391384
17.0,17,3.396703
33.0,33,3.401115
23.0,23,3.403415
20.0,20,3.406372
15.0,15,3.412242
35.0,35,3.431228
28.0,28,3.432076
20.0,20,3.445587
61.0,61,3.447089
28.0,28,3.452041
78.0,78,3.45284
11.0,11,3.460757
21.0,21,3.467233
30.0,30,3.467302
11.0,11,3.475125
21.0,21,3.482448
55.0,55,3.486785
47.0,47,3.494701
28.0,28,3.508229
18.0,18,3.509001
37.0,37,3.510304
9.0,9,3.515605
68.0,68,3.524231
24.0,24,3.525077
24.0,24,3.542266
53.0,53,3.553969
80.0,80,3.564646
37.0,37,3.569134
27.0,27,3.573503
15.0,15,3.579878
28.0,28,3.584996
90.0,90,3.589348
22.0,22,3.589417
22.0,22,3.596151
22.0,22,3.601351
25.0,25,3.608093
25.0,25,3.60815
24.0,24,3.613851
17.0,17,3.613909
17.0,17,3.620479
21.0,21,3.629347
44.0,44,3.646279
53.0,53,3.64714
24.0,24,3.647194
20.0,20,3.661628
27.0,27,3.666056
70.0,70,3.671969
38.0,38,3.689486
37.0,37,3.693284
66.0,66,3.695503
12.0,12,3.704591
21.0,21,3.705434
17.0,17,3.706287
22.0,22,3.719779
68.0,68,3.720496
10.0,10,3.726881
59.0,59,4.081394
65.0,65,4.084371
57.0,57,4.095215
24.0,24,4.101867
57.0,57,4.103449
29.0,29,4.116401
26.0,26,4.122137
58.0,58,4.123729
15.0,15,4.127443
39.0,39,4.130399
14.0,14,4.137547
23.0,23,4.139035
25.0,25,4.141998
24.0,24,4.154659
45.0,45,4.162446
33.0,33,4.165375
47.0,47,4.172539
15.0,15,4.176213
40.0,40,4.183725
23.0,23,4.189438
30.0,30,4.210847
49.0,49,4.211677
69.0,69,4.212485
46.0,46,4.216775
26.0,26,4.230397
16.0,16,4.241667
37.0,37,4.243156
50.0,50,4.246766
21.0,21,4.256813
21.0,21,4.258278
25.0,25,4.265296
18.0,18,4.272128
26.0,26,4.27675
23.0,23,4.282648
99.0,99,4.284989
23.0,23,4.289356
12.0,12,4.297641
29.0,29,4.297699
24.0,24,4.299829
33.0,33,4.308385
22.0,22,4.313341
24.0,24,4.314782
41.0,41,4.329013
22.0,22,4.330351
31.0,31,4.330409
23.0,23,4.346564
35.0,35,4.3552
63.0,63,4.374138
89.0,89,4.376916
41.0,41,4.385547
54.0,54,4.386346
24.0,24,4.391962
24.0,24,4.394784
22.0,22,4.401294
35.0,35,4.411333
25.0,25,4.412796
13.0,13,4.420681
55.0,55,4.431575
17.0,17,4.781552
68.0,68,4.78803
61.0,61,4.79479
25.0,25,4.799939
67.0,67,4.807173
34.0,34,4.819324
44.0,44,4.820136
36.0,36,4.832949
21.0,21,4.834494
26.0,26,4.838855
40.0,40,4.863107
52.0,52,4.870338
105.0,105,4.875402
65.0,65,4.88555
25.0,25,4.888454
39.0,39,4.891336
23.0,23,4.905049
19.0,19,4.905113
44.0,44,4.907284
30.0,30,4.907344
14.0,14,4.917306
36.0,36,4.930817
23.0,23,4.933789
36.0,36,4.956543
47.0,47,4.967327
17.0,17,4.980099
14.0,14,4.990565
131.0,131,4.999926
19.0,19,5.004428
137.0,137,5.006624
73.0,73,5.01052
13.0,13,5.0166
21.0,21,5.020282
43.0,43,5.031796
22.0,22,5.03633
27.0,27,5.051076
48.0,48,5.051132
60.0,60,5.054116
31.0,31,5.058532
32.0,32,5.074257
24.0,24,5.075749
40.0,40,5.082887
17.0,17,5.087942
15.0,15,5.093852
36.0,36,5.100507
78.0,78,5.107944
16.0,16,5.112329
10.0,10,5.115285
40.0,40,5.117579
18.0,18,5.125662
19.0,19,5.131574
28.0,28,5.136034
10.0,10,5.138907
33.0,33,5.486841
22.0,22,5.489128
32.0,32,5.49955
18.0,18,5.502521
116.0,116,5.516088
21.0,21,5.51757
90.0,90,5.551969
49.0,49,5.552807
14.0,14,5.56206
95.0,95,5.567867
17.0,17,5.574409
82.0,82,5.575211
30.0,30,5.59607
46.0,46,5.601274
