# {"t_start": 1558864675.416395} 
r,l,t
11.0,11,0.078404
11.0,11,0.079226
12.0,12,0.079919
14.0,14,0.089575
21.0,21,0.093509
33.0,33,0.094085
16.0,16,0.102106
43.0,43,0.105786
26.0,26,0.107905
37.0,37,0.109686
18.0,18,0.118453
30.0,30,0.122651
38.0,38,0.123244
34.0,34,0.12866
24.0,24,0.136107
34.0,34,0.136714
33.0,33,0.140411
27.0,27,0.14311
21.0,21,0.151935
23.0,23,0.155656
38.0,38,0.156743
13.0,13,0.162516
12.0,12,0.170012
24.0,24,0.170615
62.0,62,0.171182
10.0,10,0.175374
13.0,13,0.177933
21.0,21,0.182973
15.0,15,0.184277
61.0,61,0.186748
11.0,11,0.190387
32.0,32,0.197608
22.0,22,0.200586
13.0,13,0.204894
10.0,10,0.206099
47.0,47,0.213153
35.0,35,0.214948
14.0,14,0.217253
18.0,18,0.220918
12.0,12,0.222582
20.0,20,0.22874
12.0,12,0.22951
16.0,16,0.23021
33.0,33,0.235449
10.0,10,0.240636
25.0,25,0.243267
31.0,31,0.246028
12.0,12,0.254017
22.0,22,0.254074
45.0,45,0.256134
22.0,22,0.256718
13.0,13,0.260881
19.0,19,0.264448
16.0,16,0.265135
8.0,8,0.269883
30.0,30,0.274893
16.0,16,0.275471
12.0,12,0.277089
12.0,12,0.28519
38.0,38,0.285249
20.0,20,0.287366
23.0,23,0.289427
14.0,14,0.2925
18.0,18,0.294637
10.0,10,0.294683
9.0,9,0.299507
14.0,14,0.302263
19.0,19,0.302907
31.0,31,0.304142
18.0,18,0.313654
16.0,16,0.322653
41.0,41,0.323754
41.0,41,0.327017
16.0,16,0.331267
15.0,15,0.331842
54.0,54,0.334901
17.0,17,0.340061
13.0,13,0.341641
12.0,12,0.347968
45.0,45,0.350767
21.0,21,0.351369
45.0,45,0.355481
12.0,12,0.357632
22.0,22,0.359715
13.0,13,1.787314
17.0,17,1.787402
12.0,12,1.794737
25.0,25,1.797166
21.0,21,1.800732
14.0,14,1.804449
19.0,19,1.809331
17.0,17,1.81502
25.0,25,1.816854
13.0,13,1.817955
17.0,17,1.824083
20.0,20,1.828174
94.0,94,1.828223
13.0,13,1.830903
11.0,11,1.83662
28.0,28,1.842795
13.0,13,1.843383
53.0,53,1.844453
39.0,39,1.848648
15.0,15,1.850827
14.0,14,1.855931
28.0,28,1.858068
19.0,19,1.860801
19.0,19,1.866066
16.0,16,1.866702
47.0,47,1.869272
17.0,17,1.869856
14.0,14,1.874033
19.0,19,1.879157
