# {"t_start": 1558273599.8793972} 
r,l,t
9.0,9,0.032395
10.0,10,0.033531
11.0,11,0.034672
12.0,12,0.043692
16.0,16,0.054632
31.0,31,0.057926
39.0,39,0.063879
15.0,15,0.067941
32.0,32,0.076327
16.0,16,0.07805
29.0,29,0.083552
17.0,17,0.087889
88.0,88,0.089723
22.0,22,0.093418
18.0,18,0.101357
35.0,35,0.108031
10.0,10,0.108088
14.0,14,0.11746
43.0,43,0.119145
51.0,51,0.128941
16.0,16,0.130754
37.0,37,0.133344
24.0,24,0.133955
11.0,11,0.137978
11.0,11,0.141387
13.0,13,0.146896
10.0,10,0.148443
24.0,24,0.149627
33.0,33,0.151275
9.0,9,0.155832
12.0,12,0.159285
20.0,20,0.159897
24.0,24,0.163828
8.0,8,0.164426
23.0,23,0.169478
12.0,12,0.17065
22.0,22,0.172962
15.0,15,0.180089
32.0,32,0.183769
27.0,27,0.186266
30.0,30,0.191416
13.0,13,0.193925
23.0,23,0.193981
18.0,18,0.19459
12.0,12,0.199036
15.0,15,0.203267
17.0,17,0.204446
10.0,10,0.205059
31.0,31,0.213207
24.0,24,0.216979
11.0,11,0.219571
29.0,29,0.222033
37.0,37,0.227922
13.0,13,0.229352
21.0,21,0.238425
37.0,37,0.243454
12.0,12,0.246168
27.0,27,0.246821
25.0,25,0.246861
14.0,14,0.25276
11.0,11,0.254218
19.0,19,0.258016
20.0,20,0.265686
29.0,29,0.265744
16.0,16,0.269859
9.0,9,0.272394
28.0,28,0.273104
18.0,18,0.279136
23.0,23,0.287657
27.0,27,0.295851
48.0,48,0.300701
20.0,20,0.300759
14.0,14,0.304358
9.0,9,0.306045
14.0,14,0.309564
10.0,10,0.311265
65.0,65,0.314586
17.0,17,0.31777
12.0,12,0.317828
11.0,11,0.324105
18.0,18,0.325965
14.0,14,0.326969
10.0,10,0.331606
11.0,11,0.333377
14.0,14,0.335565
40.0,40,0.336674
15.0,15,0.343992
24.0,24,0.347212
29.0,29,0.348521
20.0,20,0.348572
13.0,13,0.351838
16.0,16,1.63236
10.0,10,1.632444
29.0,29,1.641169
17.0,17,1.645725
25.0,25,1.652417
15.0,15,1.6532
18.0,18,1.660487
16.0,16,1.665349
57.0,57,1.665422
22.0,22,1.670349
14.0,14,1.676498
13.0,13,1.681244
21.0,21,1.682179
16.0,16,1.693455
23.0,23,1.694156
21.0,21,1.698299
14.0,14,1.709157
72.0,72,1.717005
34.0,34,1.719937
12.0,12,1.726286
43.0,43,1.727587
11.0,11,1.728415
31.0,31,1.733218
14.0,14,1.738122
17.0,17,1.738815
19.0,19,1.741942
14.0,14,1.742631
19.0,19,1.754449
23.0,23,1.756698
24.0,24,1.761275
25.0,25,1.762949
12.0,12,1.765023
8.0,8,1.768515
15.0,15,1.772222
10.0,10,1.772293
28.0,28,1.7742
18.0,18,1.781097
16.0,16,1.783347
28.0,28,1.793916
19.0,19,1.794635
44.0,44,1.802096
31.0,31,1.804272
30.0,30,1.813249
16.0,16,1.814072
20.0,20,1.814767
39.0,39,1.818568
10.0,10,1.820369
14.0,14,1.823483
19.0,19,1.825167
12.0,12,1.828441
18.0,18,1.831557
11.0,11,1.834633
15.0,15,1.835418
10.0,10,1.842015
32.0,32,1.853308
33.0,33,1.856791
41.0,41,1.857419
24.0,24,1.858053
13.0,13,1.863001
17.0,17,1.868634
14.0,14,1.87731
23.0,23,1.877369
10.0,10,1.883662
49.0,49,1.889999
13.0,13,1.892528
55.0,55,1.894298
29.0,29,1.89648
20.0,20,1.903558
20.0,20,1.906038
17.0,17,1.906093
27.0,27,1.915019
18.0,18,1.915662
22.0,22,1.92042
27.0,27,1.923291
14.0,14,1.92408
23.0,23,1.930194
11.0,11,1.932154
21.0,21,1.935786
21.0,21,1.938668
10.0,10,1.941777
12.0,12,1.946019
28.0,28,1.948734
16.0,16,1.952739
32.0,32,1.953915
14.0,14,1.963688
22.0,22,1.964352
27.0,27,1.96519
9.0,9,1.971729
29.0,29,1.973437
20.0,20,1.979114
33.0,33,1.99061
27.0,27,2.26586
26.0,26,2.266598
16.0,16,2.277265
20.0,20,2.2795
38.0,38,2.279576
35.0,35,2.287008
16.0,16,2.290447
13.0,13,2.296146
18.0,18,2.30296
35.0,35,2.303721
38.0,38,2.30377
16.0,16,2.307074
13.0,13,2.312598
16.0,16,2.314065
15.0,15,2.31755
24.0,24,2.320255
16.0,16,2.324932
13.0,13,2.328955
24.0,24,2.329029
14.0,14,2.334508
18.0,18,2.341106
36.0,36,2.341832
11.0,11,2.348642
30.0,30,2.354579
15.0,15,2.358593
49.0,49,2.362025
13.0,13,2.369707
15.0,15,2.374431
14.0,14,2.384252
11.0,11,2.391261
54.0,54,2.393204
77.0,77,2.396002
16.0,16,2.401748
50.0,50,2.40301
16.0,16,2.40604
12.0,12,2.410339
28.0,28,2.411043
14.0,14,2.415098
14.0,14,2.420075
12.0,12,2.422588
35.0,35,2.423874
17.0,17,2.430904
18.0,18,2.435158
24.0,24,2.445587
20.0,20,2.447516
62.0,62,2.449259
14.0,14,2.45724
21.0,21,2.457927
61.0,61,2.45968
17.0,17,2.468184
22.0,22,2.470556
23.0,23,2.473483
20.0,20,2.482561
40.0,40,2.497618
25.0,25,2.497674
52.0,52,2.499383
89.0,89,2.50062
13.0,13,2.507151
15.0,15,2.509565
24.0,24,2.512349
26.0,26,2.513979
20.0,20,2.520063
10.0,10,2.520117
23.0,23,2.526547
31.0,31,2.529645
26.0,26,2.535968
23.0,23,2.540778
9.0,9,2.546752
29.0,29,2.547396
58.0,58,2.555573
19.0,19,2.558504
9.0,9,2.561068
15.0,15,2.567843
14.0,14,2.569765
56.0,56,2.570388
14.0,14,2.578015
20.0,20,2.580156
62.0,62,2.584175
10.0,10,2.864755
25.0,25,2.873863
50.0,50,2.883366
62.0,62,2.909636
39.0,39,2.91292
11.0,11,2.918205
73.0,73,2.92048
64.0,64,2.923219
14.0,14,2.931923
21.0,21,2.93469
11.0,11,2.942872
27.0,27,2.943603
25.0,25,2.95079
51.0,51,2.952217
12.0,12,2.953165
23.0,23,2.960509
23.0,23,2.970366
16.0,16,2.98256
41.0,41,2.991635
52.0,52,2.992326
70.0,70,3.004211
15.0,15,3.004287
29.0,29,3.013772
57.0,57,3.024353
27.0,27,3.035149
40.0,40,3.035229
15.0,15,3.047679
16.0,16,3.048413
29.0,29,3.049041
68.0,68,3.05653
14.0,14,3.057162
19.0,19,3.061617
30.0,30,3.069435
23.0,23,3.07238
21.0,21,3.074719
40.0,40,3.083598
25.0,25,3.086202
26.0,26,3.101942
48.0,48,3.10319
48.0,48,3.105524
39.0,39,3.107286
11.0,11,3.109694
12.0,12,3.11473
14.0,14,3.118363
35.0,35,3.126685
26.0,26,3.130615
9.0,9,3.132735
27.0,27,3.136613
11.0,11,3.144257
66.0,66,3.145152
14.0,14,3.154523
53.0,53,3.170822
38.0,38,3.170882
73.0,73,3.182991
25.0,25,3.188296
36.0,36,3.196028
14.0,14,3.198114
25.0,25,3.200706
15.0,15,3.206352
19.0,19,3.212579
16.0,16,3.219132
101.0,101,3.514077
15.0,15,3.517147
45.0,45,3.521202
15.0,15,3.525538
14.0,14,3.5317
10.0,10,3.533282
48.0,48,3.535972
33.0,33,3.54272
13.0,13,3.543653
12.0,12,3.552127
28.0,28,3.564433
46.0,46,3.567046
56.0,56,3.578204
16.0,16,3.579082
28.0,28,3.58607
20.0,20,3.593479
10.0,10,3.59355
64.0,64,3.600499
34.0,34,3.604677
23.0,23,3.610875
18.0,18,3.619192
19.0,19,3.625911
11.0,11,3.627415
39.0,39,3.630412
53.0,53,3.634511
31.0,31,3.648998
32.0,32,3.653838
40.0,40,3.656977
14.0,14,3.664482
14.0,14,3.674521
26.0,26,3.675935
58.0,58,3.676664
41.0,41,3.678708
11.0,11,3.682328
10.0,10,3.685514
23.0,23,3.692031
35.0,35,3.701101
24.0,24,3.707669
