AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
23.573170731707318,0.4995247721672058,0.5004752278327942,23.573170731707318,0.6931461095809937,1.730327001558951e-05,1,56,56.0,0.0009200872154906392,9,9.0,-4.363757398095913e-05,1.9999992847442627,11.221745535935563,11.221745535935563,82,2000,256.9234313964844
25.4,0.49134331941604614,0.5086566805839539,25.4,0.6923937797546387,0.0024917578736827206,2,60,60.0,0.000848130090162158,9,9.0,0.003691320773214102,1.9984952211380005,12.738916751435344,12.738916751435344,161,4000,275.5943298339844
25.39,0.4849059581756592,0.5150942206382751,25.39,0.6900889277458191,0.0031239317145502765,3,72,72.0,0.0007330327061936259,9,9.0,0.006780028343200684,1.9939090013504028,12.826453134050738,12.826453134050738,241,6000,221.38385009765625
27.31,0.49063920974731445,0.5093608498573303,27.31,0.6879100203514099,-0.0057403222470950865,4,64,64.0,0.0008706302614882588,9,9.0,0.00480062048882246,1.9896025657653809,13.251939480694894,13.251939480694894,305,8000,341.1210632324219
29.29,0.492684930562973,0.5073150396347046,29.29,0.6836675405502319,0.01633459227385403,5,146,146.0,0.0008904868736863136,10,10.0,0.009341329336166382,1.981292724609375,19.64194236830971,19.64194236830971,374,10000,180.32508850097656
26.54,0.49373310804367065,0.5062668323516846,26.54,0.6786030530929565,0.013487532768431287,6,84,84.0,0.000853267265483737,9,9.0,0.02315632626414299,1.9715285301208496,14.05305660701614,14.05305660701614,446,12000,132.5130615234375
30.2,0.4970347583293915,0.5029651522636414,30.2,0.67518550157547,0.012512368481241043,7,106,106.0,0.0007868615793995559,10,10.0,0.015083368867635727,1.9649710655212402,16.388410539158457,16.388410539158457,508,14000,191.40469360351562
34.59,0.5062254071235657,0.49377453327178955,34.59,0.6691582202911377,0.028714190009934915,8,130,130.0,0.0007197798695415258,10,10.0,0.015482478775084019,1.9535259008407593,22.31909272349573,22.31909272349573,565,16000,228.12364196777344
37.22,0.5007582902908325,0.49924173951148987,37.22,0.6639102101325989,0.08777636965412838,9,130,130.0,0.0007463556248694658,10,10.0,0.01043657585978508,1.9437047243118286,20.61774963472008,20.61774963472008,614,18000,151.4568328857422
39.97,0.510381817817688,0.4896179735660553,39.97,0.6552478671073914,0.04598660654415576,10,97,97.0,0.0007931470172479749,13,13.0,0.008968873880803585,1.9275532960891724,19.549145761388143,19.549145761388143,663,20000,205.8495330810547
45.17,0.5120360255241394,0.48796385526657104,45.17,0.6534267663955688,0.06750416549117655,11,105,105.0,0.000670579553116113,13,13.0,0.021832751110196114,1.9245527982711792,22.200024774760955,22.200024774760955,702,22000,235.3542938232422
45.62,0.48014888167381287,0.5198513269424438,45.62,0.6474120020866394,0.09812199488669626,12,105,105.0,0.0005451547913253307,14,14.0,0.010654308833181858,1.9134279489517212,22.512565380249317,22.512565380249317,747,24000,194.366943359375
44.17,0.517247200012207,0.48275256156921387,44.17,0.6319333910942078,0.09278038709920133,13,113,113.0,0.0005133207305334508,14,14.0,0.01938321441411972,1.8859132528305054,22.139582200213265,22.139582200213265,796,26000,180.8358917236328
