AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
18.64,0.4996219277381897,0.5003780722618103,18.64,0.6931464672088623,-5.4302859838983863e-05,1,83,83.0,0.0016119418432936072,7,7.0,-2.5658846425358206e-05,1.999999761581421,12.585324787227384,12.585324787227384,108,2000,246.68606567382812
17.35,0.5010247230529785,0.4989752173423767,17.35,0.6916384696960449,-0.008118442007809312,2,50,50.0,0.0017258496955037117,6,6.0,0.004011038225144148,1.9969888925552368,9.83806383390553,9.83806383390553,221,4000,160.2593994140625
16.34,0.49439793825149536,0.5056020617485046,16.34,0.6870341300964355,-0.00766252659507316,3,53,53.0,0.0018536081770434976,6,6.0,0.0033456578385084867,1.987878680229187,9.055628084235792,9.055628084235792,344,6000,103.80598449707031
17.75,0.4893549680709839,0.5106449723243713,17.75,0.6787028908729553,-0.002642005063326902,4,68,68.0,0.0020651023369282484,6,6.0,0.003335576970130205,1.9716740846633911,10.42053261594627,10.42053261594627,456,8000,96.30632781982422
20.33,0.49869033694267273,0.5013096332550049,20.33,0.6703183650970459,-0.005175048181595532,5,86,86.0,0.0018542208708822727,7,7.0,0.0062721804715693,1.955698013305664,13.327456621576378,13.327456621576378,553,10000,131.0675506591797
19.99,0.46600252389907837,0.5339974761009216,19.99,0.6554350256919861,0.024225177739015558,6,72,72.0,0.002091536996886134,6,6.0,0.00287997187115252,1.9281100034713745,11.357372055189527,11.357372055189527,652,12000,82.20154571533203
23.41,0.4812564551830292,0.518743634223938,23.41,0.6431697010993958,0.047976738950127995,7,72,72.0,0.0017727117519825697,6,6.0,0.0015701334923505783,1.906101942062378,15.551266829425828,15.551266829425828,733,14000,142.8518524169922
24.78,0.4926774501800537,0.5073225498199463,24.78,0.6270648837089539,0.09103896800194955,8,70,70.0,0.0018488328205421567,7,7.0,0.01169074047356844,1.8774077892303467,14.89669762061377,14.89669762061377,812,16000,112.7984848022461
27.07,0.47687914967536926,0.5231207609176636,27.07,0.6102604269981384,0.057539626983537095,9,111,111.0,0.001610482344403863,6,6.0,0.003682004287838936,1.8490071296691895,19.05479204819617,19.05479204819617,888,18000,151.35824584960938
26.55,0.4889076054096222,0.5110924243927002,26.55,0.5922775864601135,0.12569688365253118,10,90,90.0,0.0016148848226293921,6,6.0,0.011532677337527275,1.8195983171463013,16.680152876997262,16.680152876997262,966,20000,101.69799041748047
27.4,0.47667843103408813,0.5233215093612671,27.4,0.577745258808136,0.0695170769201916,11,90,90.0,0.0014609249774366617,8,8.0,0.02827036753296852,1.7948819398880005,15.93361227091961,15.93361227091961,1037,22000,141.28228759765625
30.12,0.5168983936309814,0.48310160636901855,30.12,0.5604395270347595,0.10709497139013247,12,127,127.0,0.001585746998898685,7,7.0,0.012893114238977432,1.7675355672836304,19.700395935107498,19.700395935107498,1103,24000,150.56857299804688
30.0,0.47930777072906494,0.5206922292709351,30.0,0.5451791882514954,0.13520241766966323,13,87,87.0,0.001304197940044105,7,7.0,0.01627291552722454,1.7429141998291016,16.767826334978544,16.767826334978544,1171,26000,108.42115783691406
31.26,0.5035935640335083,0.4964062571525574,31.26,0.5268354415893555,0.07762320031561165,14,82,82.0,0.0011620237492024899,7,7.0,0.026503993198275566,1.7142360210418701,18.06799380119442,18.06799380119442,1235,28000,166.2129364013672
31.09,0.4822377860546112,0.5177620053291321,31.09,0.5173149704933167,0.12152950572868237,15,82,82.0,0.0010450122645124793,7,7.0,0.010994319804012775,1.7008627653121948,19.903816216997182,19.903816216997182,1298,30000,149.86392211914062
35.4,0.49029916524887085,0.5097008943557739,35.4,0.504703938961029,0.0763054266744585,16,105,105.0,0.000849303905852139,10,10.0,0.02583429403603077,1.6805968284606934,21.628222303277724,21.628222303277724,1352,32000,212.63967895507812
36.78,0.4899241626262665,0.5100757479667664,36.78,0.47915777564048767,0.11286335782480916,17,105,105.0,0.0007440279587171972,10,10.0,0.02839837595820427,1.6424921751022339,21.688974157391584,21.688974157391584,1406,34000,180.63027954101562
36.94,0.48842066526412964,0.5115793943405151,36.94,0.4541771113872528,0.06764062047323094,18,114,114.0,0.0007198693929240108,8,8.0,0.04113553836941719,1.6075873374938965,22.281301577780418,22.281301577780418,1459,36000,295.22247314453125
38.87,0.49457499384880066,0.505424976348877,38.87,0.450187623500824,0.0938104188708323,19,144,144.0,0.0005183265311643481,8,8.0,0.014940707013010979,1.6002166271209717,26.35779011981088,26.35779011981088,1512,38000,226.13470458984375
39.56,0.4857352077960968,0.5142647624015808,39.56,0.43471407890319824,0.06655224111754432,20,140,140.0,0.0005169167998246849,8,8.0,0.025395996868610382,1.5780185461044312,27.21555437612837,27.21555437612837,1561,40000,293.8479309082031
40.73,0.4831341505050659,0.5168659687042236,40.73,0.42067667841911316,0.054002932063021536,21,142,142.0,0.00032864537206478417,8,8.0,0.01445555780082941,1.5587337017059326,29.649908937465558,29.649908937465558,1609,42000,323.0740966796875
40.67,0.4761471152305603,0.5238527059555054,40.67,0.4279243052005768,0.11250813792835301,22,142,142.0,0.000398910662624985,8,8.0,0.004454334732145071,1.5694124698638916,26.042294445766487,26.042294445766487,1658,44000,199.70895385742188
38.72,0.4798305630683899,0.520169198513031,38.72,0.40603044629096985,0.08409344110226347,23,120,120.0,0.00034304510336369276,12,12.0,0.03766602650284767,1.537574291229248,20.97764524440243,20.97764524440243,1710,46000,198.0001220703125
40.48,0.5270562171936035,0.47294381260871887,40.48,0.40684643387794495,0.12147053578842071,24,134,134.0,0.00021151837427169085,11,11.0,0.021663255989551544,1.5390013456344604,21.926002827692965,21.926002827692965,1758,48000,204.43833923339844
37.83,0.47291886806488037,0.5270811915397644,37.83,0.3804587125778198,0.11552469086567463,25,134,134.0,0.00038850255077704787,9,9.0,0.003875351743772626,1.5017526149749756,20.73984329738294,20.73984329738294,1815,50000,187.0179443359375
39.42,0.5264185667037964,0.47358137369155884,39.42,0.39182570576667786,0.10255922896610159,26,186,186.0,0.0002501770213712007,7,7.0,0.031803619116544724,1.518320083618164,25.16393450953169,25.16393450953169,1859,52000,218.04185485839844
42.77,0.5132988095283508,0.4867011308670044,42.77,0.38748878240585327,0.16751566166099574,27,186,186.0,0.00012684453395195305,7,7.0,0.008870569057762623,1.5124692916870117,27.100499995387537,27.100499995387537,1907,54000,190.78872680664062
40.44,0.5247727036476135,0.475227415561676,40.44,0.3761819005012512,0.22652811183333876,28,123,123.0,0.00013892960851080716,9,9.0,0.02601286955177784,1.4953773021697998,22.857523925394894,22.857523925394894,1957,56000,155.81089782714844
44.28,0.49360862374305725,0.5063914060592651,44.28,0.37553632259368896,0.1608816736241101,29,170,170.0,0.00014373344311024994,8,8.0,0.013094560243189335,1.4956393241882324,28.220588229163475,28.220588229163475,1999,58000,296.2121887207031
46.39,0.4945855736732483,0.5054144263267517,46.39,0.3685832619667053,0.2189165860452057,30,170,170.0,0.0001647033786866814,8,8.0,0.02287442795932293,1.4849340915679932,29.683293280901296,29.683293280901296,2042,60000,210.0944366455078
45.26,0.49024587869644165,0.5097540020942688,45.26,0.3542865514755249,0.18870453490875805,31,154,154.0,0.00015587771486025304,6,6.0,0.027216635644435883,1.464268684387207,25.953658701616618,25.953658701616618,2084,62000,216.33206176757812
48.03,0.5063313245773315,0.49366873502731323,48.03,0.355156809091568,0.26629904208302,32,126,126.0,0.00021468638442456722,6,6.0,0.022524084895849228,1.467361330986023,25.07247694185798,25.07247694185798,2122,64000,178.3077392578125
51.42,0.514988362789154,0.48501160740852356,51.42,0.3465162217617035,0.17558593836064518,33,168,168.0,0.0001741518935887143,10,10.0,0.02689020149409771,1.4547568559646606,29.532416088088695,29.532416088088695,2161,66000,266.6123352050781
50.42,0.4796612560749054,0.5203389525413513,50.42,0.35493162274360657,0.20500267684535123,34,168,168.0,0.00031631169258616865,10,10.0,-0.003535565687343478,1.4660687446594238,31.010056433357228,31.010056433357228,2200,68000,232.07440185546875
51.71,0.5029656887054443,0.4970342814922333,51.71,0.3404390811920166,0.2394876588205065,35,168,168.0,0.00033078002161346376,14,14.0,0.02341693826019764,1.447005033493042,31.123076647401035,31.123076647401035,2237,70000,258.06927490234375
52.03,0.49073341488838196,0.50926673412323,52.03,0.34522226452827454,0.2324266150574864,36,159,159.0,0.0001923579693539068,11,11.0,0.01552844699472189,1.4522547721862793,30.331651784892955,30.331651784892955,2274,72000,266.4793395996094
50.83,0.48515477776527405,0.5148453712463379,50.83,0.3221304714679718,0.1723201115826134,37,192,192.0,0.0002174917608499527,11,11.0,-0.0019561450462788343,1.4221290349960327,34.11071825687638,34.11071825687638,2313,74000,363.6935119628906
51.74,0.508958101272583,0.4910418391227722,51.74,0.32469066977500916,0.2935332123775407,38,192,192.0,0.000287665898213163,10,10.0,0.03535270690917969,1.4244194030761719,36.27660954389206,36.27660954389206,2355,76000,197.91122436523438
45.02,0.4762572944164276,0.5237428545951843,45.02,0.3205382823944092,0.2648815068677268,39,152,152.0,0.00016064796363934875,10,10.0,0.015065592713654041,1.4199703931808472,28.40245764014093,28.40245764014093,2405,78000,175.18533325195312
43.33,0.490925133228302,0.5090749263763428,43.33,0.3188932538032532,0.3280584857574129,40,117,117.0,0.0001566730352351442,6,6.0,0.019688110798597336,1.4181711673736572,25.052766314321456,25.052766314321456,2446,80000,202.72177124023438
46.98,0.5121077299118042,0.4878922998905182,46.98,0.3281845152378082,0.27898950100053976,41,157,157.0,0.0001647777098696679,6,6.0,0.01533342245966196,1.4313113689422607,27.68934090945467,27.68934090945467,2486,82000,225.91738891601562
55.25,0.514167308807373,0.48583292961120605,55.25,0.3134884834289551,0.2066164105488375,42,220,220.0,0.00017049476446118206,11,11.0,-0.0017285532085224986,1.4102118015289307,35.115060871369714,35.115060871369714,2516,84000,326.5668640136719
52.72,0.527876615524292,0.472123384475708,52.72,0.30548375844955444,0.23212452537593953,43,220,220.0,0.00011506934970384464,13,13.0,0.008186494931578636,1.399641752243042,34.85314333026506,34.85314333026506,2558,86000,280.15985107421875
