# {"t_start": 1558372860.8097851} 
r,l,t
16.0,16,0.025665
17.0,17,0.026347
11.0,11,0.032538
29.0,29,0.033175
29.0,29,0.033216
16.0,16,0.034937
9.0,9,0.038129
19.0,19,0.044339
34.0,34,0.052684
32.0,32,0.053275
28.0,28,0.053886
19.0,19,0.055051
11.0,11,0.059401
15.0,15,0.062102
9.0,9,0.064372
10.0,10,0.067783
44.0,44,0.07902
41.0,41,0.079655
25.0,25,0.083475
32.0,32,0.084079
22.0,22,0.091966
20.0,20,0.094715
26.0,26,0.09863
22.0,22,0.104139
20.0,20,0.109626
59.0,59,0.111838
21.0,21,0.115761
13.0,13,0.117155
10.0,10,0.121574
51.0,51,0.123309
23.0,23,0.129695
14.0,14,0.130816
34.0,34,0.130859
25.0,25,0.135384
11.0,11,0.141331
21.0,21,0.142527
16.0,16,0.150239
14.0,14,0.150289
9.0,9,0.155215
46.0,46,0.155264
45.0,45,0.155844
8.0,8,0.160282
13.0,13,0.16251
15.0,15,0.16365
10.0,10,0.166045
11.0,11,0.168764
16.0,16,0.172587
46.0,46,0.176019
20.0,20,0.177213
23.0,23,0.181858
14.0,14,0.184185
19.0,19,0.189749
9.0,9,0.190928
17.0,17,0.199356
29.0,29,0.200005
31.0,31,0.208154
61.0,61,0.208743
20.0,20,0.210946
14.0,14,0.215876
22.0,22,0.22347
43.0,43,0.223525
15.0,15,0.232078
17.0,17,0.233211
48.0,48,0.236345
13.0,13,0.239627
21.0,21,0.245167
12.0,12,0.246291
21.0,21,0.248014
61.0,61,0.250847
11.0,11,0.251471
16.0,16,0.257337
15.0,15,0.259735
28.0,28,0.267685
16.0,16,0.268886
13.0,13,0.276294
34.0,34,0.276927
20.0,20,0.279248
17.0,17,0.28585
20.0,20,0.288105
20.0,20,0.29039
79.0,79,0.291535
18.0,18,0.296053
12.0,12,0.298334
23.0,23,0.301124
21.0,21,0.302262
28.0,28,1.44126
29.0,29,1.444451
20.0,20,1.453842
19.0,19,1.456402
45.0,45,1.45896
16.0,16,1.464008
55.0,55,1.464062
13.0,13,1.464736
17.0,17,1.474736
18.0,18,1.476053
20.0,20,1.476717
32.0,32,1.479336
10.0,10,1.481276
12.0,12,1.488993
25.0,25,1.492175
32.0,32,1.497233
29.0,29,1.497918
23.0,23,1.511494
34.0,34,1.513443
11.0,11,1.520346
46.0,46,1.526629
60.0,60,1.526682
28.0,28,1.529216
11.0,11,1.533756
37.0,37,1.543909
29.0,29,1.545249
21.0,21,1.54721
10.0,10,1.550346
10.0,10,1.553512
20.0,20,1.566123
26.0,26,1.56683
38.0,38,1.569364
12.0,12,1.57436
15.0,15,1.575651
13.0,13,1.577608
9.0,9,1.580162
82.0,82,1.581458
15.0,15,1.585213
15.0,15,1.587167
13.0,13,1.588496
17.0,17,1.592455
19.0,19,1.597564
15.0,15,1.601535
22.0,22,1.602151
11.0,11,1.607707
19.0,19,1.608295
43.0,43,1.612779
23.0,23,1.615088
22.0,22,1.620751
27.0,27,1.623011
15.0,15,1.623649
12.0,12,1.627596
27.0,27,1.628266
19.0,19,1.634544
21.0,21,1.635179
12.0,12,1.635222
19.0,19,1.638566
