AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
18.64,0.4996219277381897,0.5003780722618103,18.64,0.6931464672088623,-5.4302859838983863e-05,1,83,83.0,0.0009046393097378314,7,7.0,1.999999761581421,12.585324787227384,12.585324787227384,108,2000,246.68606567382812
17.79,0.5008755922317505,0.4991244375705719,17.79,0.6922466158866882,-0.005725868272850931,2,72,72.0,0.0012424914166331291,7,7.0,1.9982008934020996,10.96293300171081,10.96293300171081,219,4000,185.3120574951172
15.89,0.5214765071868896,0.47852352261543274,15.89,0.6898238062858582,-0.019275559627928374,3,46,46.0,0.0018233319278806448,6,6.0,1.993385910987854,7.766459940024155,7.766459940024155,346,6000,81.37350463867188
17.93,0.5165913105010986,0.4834086298942566,17.93,0.6858020424842834,-0.0009104779287878451,4,55,55.0,0.0015570861287415028,5,5.0,1.9854257106781006,9.910857682360291,9.910857682360291,460,8000,91.80216979980469
21.34,0.5165972113609314,0.4834026098251343,21.34,0.6810274720191956,0.01807826714095051,5,70,70.0,0.0009177573374472558,8,8.0,1.9760332107543945,13.050839053486177,13.050839053486177,546,10000,138.44354248046875
20.96,0.4999414086341858,0.5000587105751038,20.96,0.6762346625328064,0.07330716014801952,6,58,58.0,0.0009307395084761083,6,6.0,1.9667316675186157,11.82701991204885,11.82701991204885,644,12000,68.8500747680664
23.26,0.5090526342391968,0.4909474551677704,23.26,0.668604850769043,0.07482933565406602,7,80,80.0,0.0012318581575527787,8,8.0,1.9521135091781616,13.840245662559607,13.840245662559607,728,14000,109.62714385986328
20.64,0.5095762610435486,0.4904237985610962,20.64,0.6584718823432922,0.1262771380875939,8,75,75.0,0.001239964971318841,7,7.0,1.932944655418396,12.157730051288356,12.157730051288356,827,16000,84.51611328125
23.57,0.501485288143158,0.49851468205451965,23.57,0.648811936378479,0.09473286567409611,9,83,83.0,0.0009191108401864767,8,8.0,1.9149293899536133,15.737379070226403,15.737379070226403,902,18000,154.35023498535156
25.56,0.4929932951927185,0.5070066452026367,25.56,0.6356378197669983,0.10436175428049721,10,87,87.0,0.0008339718915522099,7,7.0,1.8910298347473145,17.695943037883005,17.695943037883005,981,20000,140.50714111328125
25.16,0.4960688650608063,0.5039311051368713,25.16,0.62699294090271,0.14462390486394172,11,77,77.0,0.0007845935760997236,6,6.0,1.8756219148635864,15.529146789183235,15.529146789183235,1057,22000,110.05464172363281
29.55,0.5080157518386841,0.49198421835899353,29.55,0.6238213181495667,0.1175012766471778,12,116,116.0,0.0010184136917814612,7,7.0,1.8699522018432617,20.970157367077626,20.970157367077626,1121,24000,222.25250244140625
34.28,0.4753892123699188,0.524610698223114,34.28,0.6141073107719421,0.14381779146293627,13,116,116.0,0.0009759702952578664,7,7.0,1.8530638217926025,23.349980728043437,23.349980728043437,1178,26000,160.81968688964844
32.64,0.4971861243247986,0.5028138160705566,32.64,0.5887233018875122,0.11069561384719528,14,93,93.0,0.0009354733629152179,6,6.0,1.8094173669815063,21.45065033979157,21.45065033979157,1242,28000,174.0398712158203
35.3,0.4912208020687103,0.5087791681289673,35.3,0.5838536024093628,0.1215488364319558,15,117,117.0,0.000944465515203774,8,8.0,1.8023748397827148,24.542819723902955,24.542819723902955,1292,30000,232.16653442382812
37.37,0.5050126314163208,0.4949873685836792,37.37,0.5635616779327393,0.1781255136776243,16,119,119.0,0.0008968557813204825,8,8.0,1.7679526805877686,24.313640204625884,24.313640204625884,1349,32000,150.96295166015625
37.4,0.49680787324905396,0.5031920075416565,37.4,0.5464434027671814,0.11150238316922945,17,119,119.0,0.0009979084134101868,8,8.0,1.7410292625427246,23.807561823924768,23.807561823924768,1399,34000,226.31724548339844
38.57,0.5156676173210144,0.4843321740627289,38.57,0.5274926424026489,0.08973999372273767,18,151,151.0,0.0009582254569977522,7,7.0,1.7107542753219604,25.87943391962042,25.87943391962042,1450,36000,265.4828796386719
44.58,0.5121909976005554,0.48780903220176697,44.58,0.5331003069877625,0.10827625833291143,19,151,151.0,0.0009643372031860054,7,7.0,1.7197319269180298,30.337165325718882,30.337165325718882,1486,38000,351.5558776855469
50.12,0.5114620923995972,0.48853787779808044,50.12,0.5179225206375122,0.11526026703642456,20,151,151.0,0.0009694892796687782,7,7.0,1.6974629163742065,35.865381637450895,35.865381637450895,1525,40000,350.2341613769531
54.51,0.49255698919296265,0.5074430108070374,54.51,0.5119712948799133,0.15169226887365572,21,161,161.0,0.0009738370426930487,8,8.0,1.6891659498214722,35.86376862517379,35.86376862517379,1561,42000,311.0582275390625
57.08,0.4868675470352173,0.5131321549415588,57.08,0.4895537793636322,0.14932211108210913,22,165,165.0,0.0008318375330418348,8,8.0,1.6535977125167847,37.752001271455796,37.752001271455796,1595,44000,317.9505615234375
59.42,0.49878087639808655,0.5012191534042358,59.42,0.49053215980529785,0.19282145691505215,23,165,165.0,0.0008865985437296331,8,8.0,1.6560564041137695,36.713534289141926,36.713534289141926,1625,46000,293.0499572753906
65.23,0.5150966644287109,0.4849032759666443,65.23,0.4807606041431427,0.1611643831097751,24,165,165.0,0.0009330196189694107,8,8.0,1.6423382759094238,38.393972183143546,38.393972183143546,1649,48000,416.32415771484375
