ActualImprovement,AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExpectedImprovement,ExplainedVariance,ImprovementRatio,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
0.007207073524597263,18.76,0.498719185590744,0.5012807846069336,18.76,0.693141520023346,0.007266344502568245,6.513021544307662e-08,0.9918430817655242,1,50,50.0,0.0008750910637900233,7,7.0,1.9999895095825195,9.288832004078877,9.288832004078877,106,2000,175.42587280273438
0.0045540115609767895,20.32,0.49421173334121704,0.505788266658783,20.32,0.6922703981399536,0.003945477008819581,-0.0006211909014175454,1.154235989918814,2,53,53.0,0.0005622191820293665,7,7.0,1.99824857711792,9.355084179204374,9.355084179204374,205,4000,172.13157653808594
0.003907164148984066,21.23,0.5076513290405273,0.4923487901687622,21.23,0.6909919381141663,0.0031993520259857183,-0.0037882425109325712,1.2212360869480348,3,55,55.0,0.0006707380525767803,8,8.0,1.9956982135772705,11.998212366848655,11.998212366848655,298,6000,171.0501708984375
0.006811439182609291,22.57,0.49245762825012207,0.5075424313545227,22.57,0.6884796023368835,0.006635624915361404,-0.0002752687743658999,1.0264955101426663,4,70,70.0,0.0006625495734624565,8,8.0,1.99071204662323,12.825174462750985,12.825174462750985,386,8000,146.97799682617188
0.005253733593971077,24.19,0.5027250051498413,0.4972749650478363,24.19,0.6858722567558289,0.0049674674868583684,0.010374600045721993,1.057628179322771,5,73,73.0,0.0006227876874618232,8,8.0,1.9855635166168213,14.219490145571323,14.219490145571323,461,10000,140.60482788085938
0.006970914216712032,23.91,0.4949493706226349,0.5050505995750427,23.91,0.6800709366798401,0.006448276340961456,0.03726771358790648,1.0810507875462187,6,78,78.0,0.00070868746843189,7,7.0,1.974206566810608,13.59639290400215,13.59639290400215,546,12000,115.64871215820312
0.0071296142265211415,24.97,0.5034646987915039,0.4965353012084961,24.97,0.6747439503669739,0.007084834389388561,0.0663199312957583,1.0063205199545173,7,97,97.0,0.0009028532658703625,7,7.0,1.9638561010360718,17.04491419749598,17.04491419749598,627,14000,116.54324340820312
0.009733534270896627,24.87,0.500480592250824,0.499519407749176,24.87,0.6662753224372864,0.009746342897415161,0.09312296109869311,0.9986858017767944,8,77,77.0,0.0009508311632089317,8,8.0,1.9476513862609863,15.981023121189706,15.981023121189706,705,16000,113.16377258300781
0.008120601326227384,26.9,0.5049141645431519,0.49508577585220337,26.9,0.6582605838775635,0.007906768471002579,0.16108103970530618,1.0270442793423153,9,72,72.0,0.0006642671069130301,9,9.0,1.9326518774032593,14.075865870347018,14.075865870347018,778,18000,95.09148406982422
0.005028163444251277,29.93,0.5034940242767334,0.4965059161186218,29.93,0.6499788165092468,0.004939472675323487,0.108833944791763,1.0179555136261549,10,102,102.0,0.0006328308954834938,8,8.0,1.917243480682373,18.23198014478954,18.23198014478954,841,20000,178.1197052001953
0.008272530302405379,32.48,0.4985440969467163,0.5014558434486389,32.48,0.6435328722000122,0.00820913165807724,0.15145078026623593,1.0077229415934337,11,91,91.0,0.0009831468341872096,8,8.0,1.9056715965270996,19.572163906936808,19.572163906936808,899,22000,152.12120056152344
0.007865563072264214,35.08,0.5018037557601929,0.49819624423980713,35.08,0.6327670216560364,0.007946472615003586,0.06774140564162257,0.9898181813920044,12,124,124.0,0.0009658865747042,8,8.0,1.886173963546753,21.88820687036743,21.88820687036743,951,24000,321.81005859375
0.007452402949333248,42.23,0.5057663917541504,0.494233638048172,42.23,0.6249725818634033,0.007751814089715481,0.10428989082496398,0.9613753455749836,13,201,201.0,0.0009228615090250969,9,9.0,1.8727564811706543,31.82950046733376,31.82950046733376,992,26000,300.42034912109375
0.007334740590303923,46.61,0.5287366509437561,0.4712633490562439,46.61,0.6089881062507629,0.007750870194286108,0.12273368580239685,0.9463118858203878,14,201,201.0,0.0009084707126021385,8,8.0,1.8452104330062866,33.6698366494404,33.6698366494404,1036,28000,241.6440887451172
0.005574451293796301,48.9,0.5222514271736145,0.4777487516403198,48.9,0.5942283868789673,0.00583869032561779,0.1252950510098313,0.9547434412367931,15,148,148.0,0.00091320532374084,8,8.0,1.8203699588775635,30.509506715120782,30.509506715120782,1076,30000,264.6477966308594
0.010021269217133089,48.77,0.5084761381149292,0.4915238618850708,48.77,0.593060314655304,0.010564867407083511,0.14830164965283732,0.9485466150208424,16,148,148.0,0.0009231704752892256,8,8.0,1.8183954954147339,30.168810052768073,30.168810052768073,1116,32000,268.7763366699219
0.005745194815098387,54.56,0.49030569195747375,0.5096943378448486,54.56,0.5865832567214966,0.00644873920828104,0.15320439565819965,0.8909020243400123,17,156,156.0,0.0007714672829024494,8,8.0,1.8079363107681274,36.20036463904749,36.20036463904749,1146,34000,393.8515930175781
0.005475506618618731,58.96,0.4925784468650818,0.5074215531349182,58.96,0.5653684735298157,0.005829538218677044,0.20769755256644307,0.9392693577470606,18,156,156.0,0.0008847510325722396,8,8.0,1.7725733518600464,36.991599046269954,36.991599046269954,1177,36000,288.5595397949219
0.006391685143112724,67.66,0.512179970741272,0.4878200888633728,67.66,0.5666711330413818,0.00750147458165884,0.24551995221481304,0.8520571620332409,19,156,156.0,0.0007854229770600796,8,8.0,1.7756218910217285,40.23983598376117,40.23983598376117,1200,38000,367.4484558105469
0.0054718486480414,71.81,0.49697887897491455,0.5030211210250854,71.81,0.5463182926177979,0.00589498458430171,0.19884348228476922,0.9282210275176771,20,156,156.0,0.0008737599710002542,8,8.0,1.7426975965499878,38.033852026845764,38.033852026845764,1226,40000,337.3297424316406
0.006745511513202018,77.61,0.5005890130996704,0.499411016702652,77.61,0.5570448637008667,0.007678802590817213,0.14521633058938732,0.8784587744538085,21,195,195.0,0.0008391435258090496,8,8.0,1.7605892419815063,41.74419600375602,41.74419600375602,1250,42000,459.1067810058594
0.007030171953141817,80.37,0.5158411264419556,0.48415884375572205,80.37,0.5462217926979065,0.008053756318986416,0.15408127145160855,0.8729059676872097,22,195,195.0,0.0008748627733439207,8,8.0,1.744315505027771,44.047396063785655,44.047396063785655,1274,44000,443.5258483886719
0.004445222672075033,84.37,0.48975545167922974,0.5102445483207703,84.37,0.5361424088478088,0.004614020697772503,0.36073717778264813,0.963416283377541,23,195,195.0,0.0009414336527697742,8,8.0,1.7284787893295288,45.88216538046129,45.88216538046129,1295,46000,290.5924072265625
0.006089990643785015,88.12,0.5384604334831238,0.46153950691223145,88.12,0.5242019295692444,0.00626875925809145,0.2764394719890675,0.9714826161053022,24,214,214.0,0.0009649924468249083,8,8.0,1.7088521718978882,49.348207667553645,49.348207667553645,1314,48000,404.45526123046875
0.005285681609064952,97.8,0.5265848636627197,0.4734153151512146,97.8,0.5337828993797302,0.005049197003245354,0.28066127093698534,1.0468360821864542,25,214,214.0,0.0009623639634810388,10,10.0,1.7247083187103271,51.20312490463839,51.20312490463839,1330,50000,345.47222900390625
0.0076658454500142525,101.27,0.4896863102912903,0.5103136301040649,101.27,0.5279710292816162,0.009051084518432617,0.14315429898577148,0.8469532501218707,26,279,279.0,0.0007924631936475635,10,10.0,1.7162882089614868,53.317887242463016,53.317887242463016,1348,52000,481.8934631347656
0.006603605292737402,108.5,0.5103669762611389,0.4896329343318939,108.5,0.5207157731056213,0.0070086028426885605,0.2881256909321155,0.9422142245692157,27,279,279.0,0.0009224791429005563,11,11.0,1.7045849561691284,54.67001006036125,54.67001006036125,1365,54000,449.7071228027344
