# {"t_start": 1558275282.7001112} 
r,l,t
9.0,9,0.027525
10.0,10,0.028376
10.0,10,0.028425
11.0,11,0.029176
12.0,12,0.036556
12.0,12,0.037315
12.0,12,0.037363
14.0,14,0.047084
19.0,19,0.051316
32.0,32,0.052838
25.0,25,0.05609
12.0,12,0.060351
20.0,20,0.061957
13.0,13,0.062761
14.0,14,0.069426
14.0,14,0.070566
15.0,15,0.07207
27.0,27,0.07391
11.0,11,0.077287
16.0,16,0.079051
12.0,12,0.079104
9.0,9,0.087061
10.0,10,0.08849
32.0,32,0.099571
29.0,29,0.101702
9.0,9,0.108661
19.0,19,0.113184
39.0,39,0.117246
16.0,16,0.118632
12.0,12,0.125218
11.0,11,0.125853
22.0,22,0.127054
58.0,58,0.12903
10.0,10,0.131463
9.0,9,0.132614
16.0,16,0.135311
11.0,11,0.138413
19.0,19,0.140809
9.0,9,0.141418
16.0,16,0.142534
7.0,7,0.144793
14.0,14,0.146672
16.0,16,0.150643
11.0,11,0.151267
9.0,9,0.151881
25.0,25,0.15767
14.0,14,0.159361
13.0,13,0.159408
17.0,17,0.162272
8.0,8,0.164132
14.0,14,0.172675
23.0,23,0.173291
28.0,28,0.174418
23.0,23,0.176104
14.0,14,0.181721
13.0,13,0.183464
16.0,16,0.184982
9.0,9,0.190547
18.0,18,0.191415
11.0,11,0.194848
17.0,17,0.201724
9.0,9,0.201811
15.0,15,0.206331
11.0,11,0.20706
10.0,10,0.212893
19.0,19,0.215882
14.0,14,0.217037
13.0,13,0.230893
20.0,20,0.242362
21.0,21,0.242428
45.0,45,0.246993
10.0,10,0.250487
10.0,10,0.250545
25.0,25,0.252268
11.0,11,0.258532
16.0,16,0.258592
11.0,11,0.260447
18.0,18,0.263689
14.0,14,0.268229
15.0,15,0.268906
18.0,18,0.280143
22.0,22,0.283406
30.0,30,0.283464
10.0,10,0.290205
21.0,21,0.294507
56.0,56,0.298303
12.0,12,0.29836
15.0,15,0.308335
31.0,31,0.31605
27.0,27,0.317588
9.0,9,0.323022
25.0,25,0.329625
67.0,67,0.332905
18.0,18,0.332961
9.0,9,0.335423
19.0,19,0.337991
13.0,13,0.342059
13.0,13,0.342114
9.0,9,0.348347
20.0,20,0.350098
21.0,21,0.355125
18.0,18,0.358257
11.0,11,0.361572
16.0,16,0.363707
10.0,10,0.366035
10.0,10,0.36846
18.0,18,0.369747
9.0,9,0.37275
11.0,11,0.381763
11.0,11,0.383601
10.0,10,0.384863
12.0,12,0.391568
17.0,17,0.39597
17.0,17,0.397563
40.0,40,0.398331
17.0,17,1.852691
11.0,11,1.853429
16.0,16,1.858653
8.0,8,1.858718
19.0,19,1.860082
23.0,23,1.868259
16.0,16,1.86999
17.0,17,1.870961
23.0,23,1.876205
10.0,10,1.877509
12.0,12,1.878196
22.0,22,1.883368
11.0,11,1.883431
22.0,22,1.891459
23.0,23,1.892764
8.0,8,1.897754
25.0,25,1.899054
28.0,28,1.900919
19.0,19,1.903649
9.0,9,1.9093
19.0,19,1.910016
22.0,22,1.91317
9.0,9,1.91503
16.0,16,1.921113
14.0,14,1.924887
8.0,8,1.926202
25.0,25,1.930031
10.0,10,1.932595
56.0,56,1.93764
13.0,13,1.93832
9.0,9,1.938364
25.0,25,1.940872
14.0,14,1.946554
19.0,19,1.952823
15.0,15,1.955995
36.0,36,1.961096
36.0,36,1.961153
15.0,15,1.9625
9.0,9,1.967056
24.0,24,1.977701
35.0,35,1.983664
30.0,30,1.986603
20.0,20,1.991599
54.0,54,1.991667
17.0,17,1.995432
13.0,13,1.995492
14.0,14,2.00048
10.0,10,2.001755
18.0,18,2.003086
12.0,12,2.003135
11.0,11,2.007693
13.0,13,2.01149
20.0,20,2.015982
16.0,16,2.017955
10.0,10,2.018011
10.0,10,2.022254
13.0,13,2.025555
20.0,20,2.029536
14.0,14,2.030146
60.0,60,2.037585
18.0,18,2.039296
17.0,17,2.039344
27.0,27,2.040516
11.0,11,2.045666
17.0,17,2.04744
18.0,18,2.049867
18.0,18,2.051073
12.0,12,2.054416
19.0,19,2.056667
14.0,14,2.057833
19.0,19,2.061776
14.0,14,2.062453
10.0,10,2.063603
18.0,18,2.066935
19.0,19,2.073132
19.0,19,2.074291
24.0,24,2.080788
16.0,16,2.082516
12.0,12,2.089002
49.0,49,2.089586
23.0,23,2.093351
10.0,10,2.094502
37.0,37,2.095098
8.0,8,2.0991
10.0,10,2.099155
8.0,8,2.103617
14.0,14,2.107023
16.0,16,2.112783
35.0,35,2.115258
22.0,22,2.119792
15.0,15,2.121556
13.0,13,2.122733
61.0,61,2.124455
16.0,16,2.134017
28.0,28,2.13651
28.0,28,2.138313
29.0,29,2.140068
20.0,20,2.145906
17.0,17,2.15011
27.0,27,2.152439
25.0,25,2.153123
22.0,22,2.502841
13.0,13,2.505658
14.0,14,2.509482
10.0,10,2.515492
13.0,13,2.522819
34.0,34,2.525308
13.0,13,2.529143
10.0,10,2.534384
17.0,17,2.538458
15.0,15,2.54233
38.0,38,2.54453
11.0,11,2.549427
8.0,8,2.551872
11.0,11,2.552934
11.0,11,2.565612
14.0,14,2.567629
20.0,20,2.570701
37.0,37,2.571822
12.0,12,2.583882
14.0,14,2.584818
23.0,23,2.588193
19.0,19,2.601575
21.0,21,2.60274
21.0,21,2.608717
13.0,13,2.615798
17.0,17,2.618357
14.0,14,2.621046
10.0,10,2.627048
66.0,66,2.629726
28.0,28,2.640819
16.0,16,2.643868
26.0,26,2.643934
11.0,11,2.65083
14.0,14,2.66338
34.0,34,2.664678
9.0,9,2.673178
12.0,12,2.677536
31.0,31,2.680758
25.0,25,2.681611
7.0,7,2.683101
14.0,14,2.685086
14.0,14,2.690031
16.0,16,2.693056
19.0,19,2.693656
15.0,15,2.694311
14.0,14,2.698332
11.0,11,2.700776
11.0,11,2.707279
19.0,19,2.709784
29.0,29,2.710962
11.0,11,2.713883
15.0,15,2.723159
31.0,31,2.728554
61.0,61,2.729885
38.0,38,2.733881
11.0,11,2.735034
21.0,21,2.735647
12.0,12,2.736808
13.0,13,2.743567
18.0,18,2.744809
9.0,9,2.748793
32.0,32,2.753914
9.0,9,2.753962
44.0,44,2.762515
33.0,33,2.763688
18.0,18,2.764304
11.0,11,2.769849
11.0,11,2.771662
35.0,35,2.776646
19.0,19,2.78406
29.0,29,2.784805
14.0,14,2.793455
26.0,26,2.802876
48.0,48,2.807354
20.0,20,2.809426
55.0,55,2.816829
22.0,22,2.819386
7.0,7,2.825468
19.0,19,2.828144
14.0,14,2.836003
32.0,32,2.837507
10.0,10,2.84307
34.0,34,2.851316
25.0,25,2.853053
41.0,41,2.85772
10.0,10,2.864511
34.0,34,2.865488
27.0,27,2.872618
13.0,13,2.874548
16.0,16,2.877275
7.0,7,2.878381
40.0,40,2.881216
11.0,11,2.883496
11.0,11,2.88583
32.0,32,3.211647
28.0,28,3.213768
40.0,40,3.215188
17.0,17,3.227334
23.0,23,3.229974
29.0,29,3.232007
9.0,9,3.236034
11.0,11,3.239387
20.0,20,3.240788
15.0,15,3.246091
9.0,9,3.252165
18.0,18,3.252906
20.0,20,3.252956
13.0,13,3.261496
106.0,106,3.264274
21.0,21,3.267075
23.0,23,3.267812
16.0,16,3.272505
25.0,25,3.28117
24.0,24,3.283404
13.0,13,3.292024
42.0,42,3.305847
20.0,20,3.308921
34.0,34,3.312785
22.0,22,3.326365
22.0,22,3.332799
34.0,34,3.339095
90.0,90,3.341345
12.0,12,3.342036
30.0,30,3.349668
12.0,12,3.351018
15.0,15,3.352401
28.0,28,3.358868
15.0,15,3.362785
9.0,9,3.365862
30.0,30,3.371632
14.0,14,3.372337
17.0,17,3.376678
12.0,12,3.379914
23.0,23,3.386155
55.0,55,3.386216
19.0,19,3.388717
7.0,7,3.390653
21.0,21,3.393194
20.0,20,3.398582
16.0,16,3.39864
12.0,12,3.400412
23.0,23,3.404699
10.0,10,3.406504
19.0,19,3.410036
12.0,12,3.413775
26.0,26,3.414404
18.0,18,3.415641
12.0,12,3.417405
8.0,8,3.420362
13.0,13,3.422175
11.0,11,3.423957
14.0,14,3.428796
18.0,18,3.432873
24.0,24,3.438031
42.0,42,3.438651
19.0,19,3.439872
12.0,12,3.439918
9.0,9,3.443407
9.0,9,3.445215
14.0,14,3.448193
11.0,11,3.450138
19.0,19,3.450197
16.0,16,3.45485
23.0,23,3.46349
20.0,20,3.466447
38.0,38,3.472241
23.0,23,3.476836
52.0,52,3.478683
12.0,12,3.479511
12.0,12,3.486164
15.0,15,3.488548
25.0,25,3.492046
18.0,18,3.496653
56.0,56,3.499518
32.0,32,3.507087
28.0,28,3.508288
30.0,30,3.514505
15.0,15,3.516364
10.0,10,3.520393
22.0,22,3.529719
50.0,50,3.52978
44.0,44,3.534859
11.0,11,3.536053
10.0,10,3.540699
38.0,38,3.800872
40.0,40,3.812036
32.0,32,3.814082
29.0,29,3.817441
13.0,13,3.822704
36.0,36,3.824714
14.0,14,3.826706
25.0,25,3.828723
10.0,10,3.83531
17.0,17,3.836203
21.0,21,3.83696
21.0,21,3.840977
7.0,7,3.84169
12.0,12,3.849589
15.0,15,3.850958
25.0,25,3.852971
33.0,33,3.857536
13.0,13,3.859525
12.0,12,3.860911
16.0,16,3.870456
14.0,14,3.870531
40.0,40,3.876433
28.0,28,3.87649
27.0,27,3.888186
34.0,34,3.89276
25.0,25,3.892816
14.0,14,3.897408
11.0,11,3.900233
37.0,37,3.900965
8.0,8,3.903
22.0,22,3.907673
16.0,16,3.913774
31.0,31,3.92183
34.0,34,3.923234
26.0,26,3.925275
11.0,11,3.930411
28.0,28,3.932288
17.0,17,3.94257
22.0,22,3.943885
37.0,37,3.945181
34.0,34,3.946493
15.0,15,3.952056
10.0,10,3.95273
20.0,20,3.956458
8.0,8,3.957741
13.0,13,3.960248
11.0,11,3.963393
7.0,7,3.967746
16.0,16,3.9678
19.0,19,3.972054
16.0,16,3.977592
19.0,19,3.979531
62.0,62,3.984009
15.0,15,3.987152
12.0,12,3.987212
9.0,9,3.989544
32.0,32,3.991831
22.0,22,3.999919
14.0,14,3.999974
26.0,26,4.002304
25.0,25,4.015286
29.0,29,4.01776
64.0,64,4.028308
18.0,18,4.029611
47.0,47,4.032061
16.0,16,4.038928
14.0,14,4.040179
27.0,27,4.04487
19.0,19,4.050039
12.0,12,4.051791
66.0,66,4.055293
26.0,26,4.055342
11.0,11,4.061548
20.0,20,4.061597
15.0,15,4.063882
28.0,28,4.067891
17.0,17,4.071299
14.0,14,4.075809
27.0,27,4.079287
14.0,14,4.083907
8.0,8,4.083956
39.0,39,4.083981
25.0,25,4.085747
14.0,14,4.091998
16.0,16,4.094857
19.0,19,4.094901
25.0,25,4.098473
10.0,10,4.100948
17.0,17,4.102129
12.0,12,4.107805
10.0,10,4.107851
12.0,12,4.365569
13.0,13,4.366355
36.0,36,4.367093
38.0,38,4.372355
19.0,19,4.378284
21.0,21,4.380961
27.0,27,4.384319
14.0,14,4.39041
37.0,37,4.396926
15.0,15,4.40673
34.0,34,4.406793
8.0,8,4.412057
35.0,35,4.413436
12.0,12,4.41483
15.0,15,4.422026
16.0,16,4.425352
17.0,17,4.433212
32.0,32,4.434601
20.0,20,4.438557
92.0,92,4.439282
10.0,10,4.441511
19.0,19,4.446264
18.0,18,4.451538
20.0,20,4.452291
16.0,16,4.452342
10.0,10,4.458845
16.0,16,4.463001
25.0,25,4.463063
27.0,27,4.477099
21.0,21,4.477169
13.0,13,4.485943
56.0,56,4.489289
12.0,12,4.493756
29.0,29,4.4963
55.0,55,4.49941
13.0,13,4.507498
16.0,16,4.517758
40.0,40,4.519072
55.0,55,4.524303
18.0,18,4.535326
62.0,62,4.535392
28.0,28,4.535425
35.0,35,4.541044
9.0,9,4.541102
27.0,27,4.553097
31.0,31,4.555412
11.0,11,4.559393
10.0,10,4.561142
37.0,37,4.564234
11.0,11,4.571027
54.0,54,4.574485
11.0,11,4.580737
18.0,18,4.581346
58.0,58,4.593323
25.0,25,4.595679
34.0,34,4.600163
69.0,69,4.601348
11.0,11,4.601957
12.0,12,4.608105
30.0,30,4.610453
15.0,15,4.610503
16.0,16,4.619527
23.0,23,4.621244
13.0,13,4.626875
34.0,34,4.6299
24.0,24,4.635011
13.0,13,4.637441
68.0,68,4.639263
17.0,17,4.645073
11.0,11,4.64575
24.0,24,4.651421
17.0,17,4.654834
48.0,48,4.654882
24.0,24,4.665129
41.0,41,4.669141
32.0,32,4.673161
9.0,9,4.674355
8.0,8,4.928933
13.0,13,4.933685
15.0,15,4.938923
9.0,9,4.939658
64.0,64,4.944902
11.0,11,4.946969
19.0,19,4.951581
11.0,11,4.954257
14.0,14,4.963373
89.0,89,4.97321
24.0,24,4.979158
56.0,56,4.981835
22.0,22,4.987985
20.0,20,4.99262
10.0,10,4.999204
27.0,27,4.999948
19.0,19,5.000683
88.0,88,5.009897
14.0,14,5.019377
12.0,12,5.027756
42.0,42,5.028488
49.0,49,5.032479
9.0,9,5.03449
53.0,53,5.036531
14.0,14,5.041984
11.0,11,5.044009
14.0,14,5.051254
40.0,40,5.0545
21.0,21,5.057584
50.0,50,5.066699
26.0,26,5.067407
15.0,15,5.076563
26.0,26,5.082715
10.0,10,5.082776
54.0,54,5.090627
18.0,18,5.093776
72.0,72,5.098803
15.0,15,5.103206
29.0,29,5.108743
46.0,46,5.111162
23.0,23,5.121876
39.0,39,5.125999
29.0,29,5.127911
54.0,54,5.130869
15.0,15,5.136497
18.0,18,5.14101
15.0,15,5.149672
30.0,30,5.153694
17.0,17,5.159533
12.0,12,5.160724
10.0,10,5.166585
83.0,83,5.173871
26.0,26,5.174459
24.0,24,5.180241
14.0,14,5.182801
106.0,106,5.183449
14.0,14,5.191367
15.0,15,5.19142
34.0,34,5.193669
12.0,12,5.198265
12.0,12,5.200561
20.0,20,5.209497
30.0,30,5.217418
13.0,13,5.224759
82.0,82,5.227259
35.0,35,5.229669
11.0,11,5.231399
88.0,88,5.498665
17.0,17,5.515527
40.0,40,5.517017
58.0,58,5.527819
52.0,52,5.528647
18.0,18,5.529577
27.0,27,5.537751
13.0,13,5.539146
25.0,25,5.54664
12.0,12,5.555006
32.0,32,5.561145
56.0,56,5.567105
57.0,57,5.57632
29.0,29,5.580579
12.0,12,5.5846
49.0,49,5.587939
8.0,8,5.593413
40.0,40,5.594211
45.0,45,5.610589
27.0,27,5.61197
50.0,50,5.617821
14.0,14,5.626487
27.0,27,5.627785
16.0,16,5.636399
17.0,17,5.638341
13.0,13,5.644475
23.0,23,5.652778
74.0,74,5.658308
13.0,13,5.660802
127.0,127,5.673597
7.0,7,5.677582
34.0,34,5.678804
61.0,61,5.681676
49.0,49,5.689575
29.0,29,5.694279
44.0,44,5.704031
19.0,19,5.705219
46.0,46,5.708104
41.0,41,5.713287
20.0,20,5.715729
20.0,20,5.716942
20.0,20,5.719883
10.0,10,5.722715
22.0,22,5.728616
44.0,44,5.747865
17.0,17,5.757375
86.0,86,5.762609
74.0,74,5.771895
96.0,96,5.776848
35.0,35,5.780309
18.0,18,5.78531
35.0,35,5.787792
33.0,33,5.80231
32.0,32,5.810065
38.0,38,5.811827
21.0,21,6.079295
32.0,32,6.084653
82.0,82,6.090589
15.0,15,6.094579
32.0,32,6.100521
21.0,21,6.104507
80.0,80,6.10783
16.0,16,6.111147
26.0,26,6.111852
28.0,28,6.123031
24.0,24,6.126993
42.0,42,6.135835
27.0,27,6.142422
27.0,27,6.147524
25.0,25,6.155708
13.0,13,6.157399
14.0,14,6.167457
19.0,19,6.169486
16.0,16,6.17926
102.0,102,6.185382
22.0,22,6.185439
72.0,72,6.19486
28.0,28,6.198154
19.0,19,6.206704
41.0,41,6.23161
79.0,79,6.234753
62.0,62,6.236231
87.0,87,6.240057
15.0,15,6.244349
24.0,24,6.246842
31.0,31,6.258926
44.0,44,6.272621
50.0,50,6.273819
84.0,84,6.285742
31.0,31,6.290328
55.0,55,6.305214
95.0,95,6.31315
42.0,42,6.314367
24.0,24,6.328136
41.0,41,6.328857
90.0,90,6.33731
19.0,19,6.339069
54.0,54,6.344179
34.0,34,6.348296
18.0,18,6.349465
26.0,26,6.359099
44.0,44,6.373411
69.0,69,6.376796
54.0,54,6.649103
78.0,78,6.654308
11.0,11,6.661673
45.0,45,6.664407
55.0,55,6.667141
38.0,38,6.674943
25.0,25,6.678225
36.0,36,6.691099
32.0,32,6.700787
58.0,58,6.704189
48.0,48,6.708199
32.0,32,6.713542
27.0,27,6.72606
20.0,20,6.72681
41.0,41,6.72818
7.0,7,6.73288
18.0,18,6.738172
18.0,18,6.738858
13.0,13,6.741721
67.0,67,6.748859
30.0,30,6.758927
17.0,17,6.760322
59.0,59,6.779988
71.0,71,6.784368
47.0,47,6.792693
51.0,51,6.795338
25.0,25,6.809841
25.0,25,6.811173
36.0,36,6.811229
52.0,52,6.816759
12.0,12,6.818661
15.0,15,6.820552
10.0,10,6.825083
31.0,31,6.829399
16.0,16,6.830609
12.0,12,6.837344
26.0,26,6.841179
42.0,42,6.842937
14.0,14,6.849382
21.0,21,6.850665
13.0,13,6.85724
22.0,22,6.863667
36.0,36,6.864279
17.0,17,6.867223
22.0,22,6.880165
86.0,86,6.880958
37.0,37,6.886908
38.0,38,6.886968
10.0,10,6.887584
22.0,22,6.90046
38.0,38,6.909149
19.0,19,6.911679
55.0,55,6.91352
50.0,50,6.916476
21.0,21,6.924009
32.0,32,6.93202
15.0,15,6.932664
12.0,12,6.939727
48.0,48,6.944431
75.0,75,6.952966
47.0,47,6.959204
41.0,41,7.227025
47.0,47,7.236355
19.0,19,7.239998
62.0,62,7.257696
52.0,52,7.258455
31.0,31,7.261885
9.0,9,7.26395
62.0,62,7.278919
40.0,40,7.284879
40.0,40,7.290118
19.0,19,7.2915
61.0,61,7.302071
33.0,33,7.306496
38.0,38,7.315113
14.0,14,7.315883
37.0,37,7.315939
33.0,33,7.323903
25.0,25,7.332595
10.0,10,7.339691
30.0,30,7.345152
48.0,48,7.348954
32.0,32,7.360255
72.0,72,7.364064
25.0,25,7.375901
51.0,51,7.377239
32.0,32,7.384095
85.0,85,7.402156
48.0,48,7.40587
51.0,51,7.415226
66.0,66,7.417609
31.0,31,7.420936
28.0,28,7.433225
25.0,25,7.433866
52.0,52,7.438
37.0,37,7.444025
14.0,14,7.446429
52.0,52,7.463736
16.0,16,7.473151
16.0,16,7.482821
71.0,71,7.485714
92.0,92,7.488232
11.0,11,7.49243
88.0,88,7.498339
11.0,11,7.499272
26.0,26,7.504161
37.0,37,7.522697
38.0,38,7.522757
71.0,71,7.526999
47.0,47,7.533553
12.0,12,7.534196
13.0,13,7.541077
14.0,14,7.542274
42.0,42,7.822554
44.0,44,7.824631
28.0,28,7.852013
53.0,53,7.866208
48.0,48,7.877513
52.0,52,7.907086
98.0,98,7.915176
42.0,42,7.918032
16.0,16,7.923461
14.0,14,7.932581
16.0,16,7.942529
23.0,23,7.956805
64.0,64,7.962059
58.0,58,7.962803
11.0,11,7.971631
127.0,127,7.975557
43.0,43,7.989154
45.0,45,7.996012
12.0,12,7.996731
14.0,14,8.006403
51.0,51,8.007063
50.0,50,8.009374
13.0,13,8.014999
37.0,37,8.020923
28.0,28,8.029479
11.0,11,8.029538
24.0,24,8.043941
64.0,64,8.048003
9.0,9,8.049176
65.0,65,8.056781
50.0,50,8.05911
21.0,21,8.060546
22.0,22,8.062719
14.0,14,8.069655
7.0,7,8.074762
24.0,24,8.078251
38.0,38,8.083592
34.0,34,8.086554
19.0,19,8.087353
31.0,31,8.097185
30.0,30,8.101171
31.0,31,8.105346
39.0,39,8.109531
47.0,47,8.127162
47.0,47,8.132077
33.0,33,8.132139
21.0,21,8.14628
36.0,36,8.154514
49.0,49,8.191388
113.0,113,8.193231
79.0,79,8.196839
56.0,56,8.484812
22.0,22,8.489696
13.0,13,8.498346
31.0,31,8.501914
41.0,41,8.51356
31.0,31,8.525552
74.0,74,8.529847
20.0,20,8.543062
48.0,48,8.547746
35.0,35,8.54913
9.0,9,8.554921
16.0,16,8.558228
33.0,33,8.56482
40.0,40,8.585732
31.0,31,8.586472
139.0,139,8.595082
62.0,62,8.597158
35.0,35,8.60997
55.0,55,8.635315
72.0,72,8.659398
98.0,98,8.662744
31.0,31,8.68762
144.0,144,8.688964
77.0,77,8.691321
6.0,6,8.695189
49.0,49,8.696665
23.0,23,8.710364
28.0,28,8.713862
49.0,49,8.719691
62.0,62,8.730573
56.0,56,8.751041
12.0,12,8.759314
80.0,80,8.762925
56.0,56,8.765939
21.0,21,8.777902
19.0,19,8.780036
105.0,105,8.791232
65.0,65,9.121775
115.0,115,9.125111
115.0,115,9.142762
45.0,45,9.154694
16.0,16,9.157401
47.0,47,9.160171
18.0,18,9.167645
146.0,146,9.169729
10.0,10,9.176363
25.0,25,9.177108
33.0,33,9.189688
26.0,26,9.194339
8.0,8,9.19506
29.0,29,9.195816
