ActualImprovement,AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExpectedImprovement,ExplainedVariance,ImprovementRatio,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
0.006613725733011222,22.6046511627907,0.49933356046676636,0.5006664395332336,22.6046511627907,0.693145751953125,0.00671420618891716,5.664186631448853e-05,0.9850346484634629,1,67,67.0,0.0008644612389616668,9,9.0,1.9999991655349731,11.753553712742056,11.753553712742056,86,2000,261.41717529296875
0.0070385008081927936,21.16,0.49654853343963623,0.5034515857696533,21.16,0.6921719908714294,0.005566109716892243,0.005037815099646958,1.2645278598860676,2,62,62.0,0.0009611914865672588,7,7.0,1.9980525970458984,10.527791791254232,10.527791791254232,180,4000,209.07174682617188
0.00858489293604947,24.46,0.49757298827171326,0.5024269819259644,24.46,0.6896792054176331,0.006743000447750092,0.0050446810740937265,1.273156216223292,3,103,103.0,0.0009905113838613033,7,7.0,1.993093729019165,15.406764747993005,15.406764747993005,256,6000,295.142822265625
0.008823600038885715,25.64,0.5013768672943115,0.4986230731010437,25.64,0.686062216758728,0.007145719230175019,0.0032984683244358104,1.234809226988002,4,88,88.0,0.0008786791586317122,10,10.0,1.9859451055526733,15.233200582937256,15.233200582937256,335,8000,181.4849853515625
0.00824461398273968,28.35,0.5099830627441406,0.4900168478488922,28.35,0.6814472675323486,0.006556352972984314,0.017729662561053572,1.257500018182655,5,85,85.0,0.0009248190326616168,10,10.0,1.9768903255462646,15.78504038639116,15.78504038639116,405,10000,182.18795776367188
0.008115192055704767,30.97,0.5122155547142029,0.48778441548347473,30.97,0.6760154962539673,0.007295987010002137,0.015730252140100154,1.1122815932346886,6,98,98.0,0.0007669843616895378,9,9.0,1.9663499593734741,17.541068952603773,17.541068952603773,465,12000,219.13165283203125
0.006051966682076859,34.65,0.49580174684524536,0.5041982531547546,34.65,0.6684247851371765,0.005803556740283967,0.019420720965710347,1.0428030521470766,7,99,99.0,0.000624974025413394,10,10.0,1.95179283618927,21.397371333881182,21.397371333881182,521,14000,234.8626708984375
0.009561430856585673,35.88,0.48840805888175964,0.5115918517112732,35.88,0.6607053279876709,0.009717724286019802,0.02595675988927426,0.9839166635280056,8,113,113.0,0.0009464183822274208,10,10.0,1.937133550643921,23.48756266622827,23.48756266622827,572,16000,292.2142028808594
0.010232942409813539,41.39,0.5063452124595642,0.4936547577381134,41.39,0.6571218967437744,0.010503154247999191,0.08140328289131471,0.9742732676484185,9,158,158.0,0.0009350089239887893,10,10.0,1.9306328296661377,28.57862662900371,28.57862662900371,616,18000,320.00177001953125
0.009112033724786528,47.07,0.5054721832275391,0.4945278763771057,47.07,0.6489222645759583,0.009478962048888206,0.08934910865233348,0.9612902423061483,10,158,158.0,0.0009112258558161557,11,11.0,1.9156789779663086,31.268915875034747,31.268915875034747,656,20000,299.1606140136719
0.006798753362147636,53.51,0.48977065086364746,0.5102294087409973,53.51,0.6414328813552856,0.006731633841991425,0.12863467875602874,1.0099707621851808,11,158,158.0,0.0006331956246867776,11,11.0,1.9020936489105225,34.68962236750352,34.68962236750352,687,22000,368.2200622558594
0.011960545463487904,56.99,0.49370047450065613,0.5062994956970215,56.99,0.632289469242096,0.012284346856176853,0.15012777840592162,0.9736411388834942,12,157,157.0,0.000996975228190422,11,11.0,1.8859684467315674,35.12648431027506,35.12648431027506,720,24000,290.5668029785156
0.008831907140600226,65.04,0.4993975758552551,0.5006024241447449,65.04,0.6359041333198547,0.008902025409042835,0.1843554824748055,0.9921233353960794,13,186,186.0,0.0009907737839967012,13,13.0,1.8927092552185059,41.21599689440982,41.21599689440982,741,26000,530.4788818359375
0.008095298200845757,75.17,0.48985743522644043,0.5101423859596252,75.17,0.6200685501098633,0.008586441166698933,0.2443019493477605,0.9428001710699433,14,207,207.0,0.000924676947761327,12,12.0,1.864587426185608,46.0260915134014,46.0260915134014,763,28000,361.8663330078125
0.0083518217699603,80.34,0.509096086025238,0.4909038841724396,80.34,0.6099610328674316,0.009309795685112476,0.12167610671341378,0.897100436190657,15,207,207.0,0.0008278171881102026,12,12.0,1.8478507995605469,48.0150434759774,48.0150434759774,785,30000,451.1952819824219
0.008722714738920334,88.2,0.497013658285141,0.5029863715171814,88.2,0.6003013849258423,0.009564907290041447,0.30144254931808945,0.9119497423672924,16,207,207.0,0.0009101587347686291,12,12.0,1.831080675125122,50.502475186865844,50.502475186865844,804,32000,320.20745849609375
0.00883301747590437,99.5,0.5199655890464783,0.48003458976745605,99.5,0.6029965281486511,0.010658719576895237,0.34578767932845744,0.8287128122829672,17,230,230.0,0.0008229771046899259,12,12.0,1.8361001014709473,51.03890672810302,51.03890672810302,819,34000,332.4976806640625
0.007486257400362462,111.69,0.521162211894989,0.47883760929107666,111.69,0.6046243906021118,0.00801016390323639,0.36522599226498664,0.9345947836769918,18,305,305.0,0.0009089431841857731,12,12.0,1.8387447595596313,56.7266595173733,56.7266595173733,832,36000,506.7370910644531
