AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
22.773809523809526,0.4992044270038605,0.5007955431938171,22.773809523809526,0.6931436061859131,6.386738843411344e-05,1,60,60.0,0.000948479282669723,8,8.0,1.9999936819076538,10.620455544077139,10.620455544077139,84,2000,243.56234741210938
23.44,0.49912887811660767,0.5008711218833923,23.44,0.6920841932296753,-0.0025604291954550717,2,70,70.0,0.0016884326469153166,9,9.0,1.997876763343811,12.92386938962167,12.92386938962167,170,4000,254.00314331054688
27.27,0.49911853671073914,0.5008814930915833,27.27,0.688659131526947,0.004916643126824494,3,105,105.0,0.0010499954223632812,9,9.0,1.9910640716552734,17.28343426521477,17.28343426521477,239,6000,384.5378112792969
30.61,0.5052384734153748,0.49476155638694763,30.61,0.683326780796051,0.0033173430236060897,4,105,105.0,0.0009897735435515642,9,9.0,1.980557918548584,19.753933785451444,19.753933785451444,303,8000,355.0137939453125
34.48,0.49181094765663147,0.5081890821456909,34.48,0.6780550479888916,0.0030446208526982987,5,133,133.0,0.000917616009246558,9,9.0,1.970280647277832,24.781234836060936,24.781234836060936,354,10000,399.7494812011719
39.83,0.48341241478919983,0.5165873765945435,39.83,0.6709744930267334,-0.0023808798966906686,6,186,186.0,0.0009535900317132473,9,9.0,1.9567023515701294,31.224367087260553,31.224367087260553,398,12000,379.0801696777344
48.3,0.4864296615123749,0.5135704874992371,48.3,0.6650556325912476,0.029137852534196096,7,186,186.0,0.0009933101246133447,10,10.0,1.945505142211914,35.25889958577834,35.25889958577834,435,14000,368.7696228027344
50.69,0.5098572373390198,0.49014297127723694,50.69,0.6532076597213745,0.041733282268074934,8,184,184.0,0.0009120432659983635,10,10.0,1.923446536064148,35.9693466718538,35.9693466718538,469,16000,388.24078369140625
61.76,0.49165210127830505,0.5083478689193726,61.76,0.6471514701843262,0.13781774091450472,9,184,184.0,0.0008788401610217988,13,13.0,1.9122898578643799,41.667042131641644,41.667042131641644,492,18000,462.1482238769531
69.19,0.5028083324432373,0.4971914291381836,69.19,0.6393532752990723,0.09075756235420973,10,215,215.0,0.0009639530908316374,13,13.0,1.89823317527771,45.8088845094486,45.8088845094486,516,20000,474.7677917480469
78.99,0.5049405097961426,0.4950595498085022,78.99,0.6289054155349731,0.1683355930549021,11,215,215.0,0.001018010312691331,13,13.0,1.8799594640731812,49.20111685724217,49.20111685724217,535,22000,434.60516357421875
88.71,0.4843055009841919,0.5156943798065186,88.71,0.6299307942390442,0.26512757873942794,12,274,274.0,0.0008862316026352346,12,12.0,1.881814956665039,56.21428555091668,56.21428555091668,548,24000,734.9022827148438
