AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
20.051020408163264,0.4987800419330597,0.5012199282646179,20.051020408163264,0.6931424736976624,1.0163474264857086e-05,1,50,50.0,0.0010182781843468547,8,8.0,-8.992815128294751e-05,1.9999911785125732,9.352913383255805,9.352913383255805,98,2000,193.4029998779297
23.67,0.48627787828445435,0.5137220621109009,23.67,0.6922810077667236,7.162639139290938e-05,2,71,71.0,0.0006502150790765882,9,9.0,0.0015226639807224274,1.99826979637146,12.591310495734747,12.591310495734747,175,4000,285.86419677734375
24.15,0.48206204175949097,0.5179378986358643,24.15,0.6906910538673401,4.887020190835756e-05,3,86,86.0,0.0005547216278500855,9,9.0,0.003977599553763866,1.9951039552688599,13.544279235160506,13.544279235160506,262,6000,226.06922912597656
24.26,0.4794060289859772,0.5205938816070557,24.26,0.6877928376197815,0.011701277896438045,4,67,67.0,0.0007019075565040112,8,8.0,0.006470840889960527,1.989371657371521,13.01662014502997,13.01662014502997,340,8000,163.6683349609375
26.44,0.48850205540657043,0.5114978551864624,26.44,0.685258150100708,0.022503215159223044,5,90,90.0,0.0008502332493662834,8,8.0,0.007909437641501427,1.9843907356262207,15.962029946093951,15.962029946093951,417,10000,180.26011657714844
25.58,0.4985768496990204,0.5014232993125916,25.58,0.6806115508079529,0.06896405296619923,6,80,80.0,0.001079787383787334,9,9.0,0.01442328654229641,1.9753786325454712,13.646376808515878,13.646376808515878,496,12000,91.28713989257812
28.18,0.49458929896354675,0.5054106712341309,28.18,0.6744093894958496,0.03250819190578402,7,101,101.0,0.0010623019188642502,9,9.0,0.021495485678315163,1.9635469913482666,15.662298681866593,15.662298681866593,563,14000,149.22935485839844
30.3,0.48810526728630066,0.5118948221206665,30.3,0.6694095134735107,0.025024300587216053,8,93,93.0,0.0007847942761145532,11,11.0,0.013525611720979214,1.9540373086929321,16.36429039097021,16.36429039097021,626,16000,169.6386260986328
32.79,0.5164597630500793,0.4835401773452759,32.79,0.660284161567688,0.05920055252242529,9,93,93.0,0.0008829571888782084,9,9.0,0.011686107143759727,1.937007188796997,18.186420758357045,18.186420758357045,691,18000,132.17044067382812
32.14,0.5004349946975708,0.4995650351047516,32.14,0.654524564743042,0.061138797977985604,10,89,89.0,0.0008263345225714147,9,9.0,0.021243341267108917,1.9264403581619263,17.60228394271607,17.60228394271607,750,20000,155.90199279785156
34.99,0.4913088083267212,0.5086912512779236,34.99,0.6529395580291748,0.03564885649481542,11,133,133.0,0.0007197863887995481,10,10.0,0.014014383777976036,1.9236435890197754,19.799239884399604,19.799239884399604,803,22000,206.06675720214844
38.42,0.5152562260627747,0.4847438633441925,38.42,0.6388320922851562,0.0227058364228806,12,163,163.0,0.0007836282020434737,12,12.0,0.018161695450544357,1.8979991674423218,24.409088471305108,24.409088471305108,854,24000,280.2980651855469
39.18,0.4963414967060089,0.5036585330963135,39.18,0.6355952024459839,0.09643957712594231,13,163,163.0,0.0008995415410026908,9,9.0,0.018527502194046974,1.892785906791687,23.732838009812482,23.732838009812482,906,26000,173.3450927734375
41.16,0.4976826608181,0.5023173093795776,41.16,0.6266734600067139,0.0739634254283047,14,106,106.0,0.0007396420114673674,9,9.0,0.02087596245110035,1.8768177032470703,19.857351283592685,19.857351283592685,952,28000,178.7797088623047
40.5,0.4801647365093231,0.5198352932929993,40.5,0.6090035438537598,0.13134248338344423,15,106,106.0,0.0007842864724807441,14,14.0,0.020355427637696266,1.8464643955230713,18.35892153695309,18.35892153695309,1005,30000,126.91773223876953
41.56,0.5022063255310059,0.4977937340736389,41.56,0.6083688735961914,0.1040877607522277,16,115,115.0,0.0006015687249600887,10,10.0,0.03664515167474747,1.8460328578948975,18.995957464681794,18.995957464681794,1047,32000,219.3831787109375
47.22,0.497807115316391,0.5021929144859314,47.22,0.6053780317306519,0.09126292228502675,17,141,141.0,0.00046532051055692136,10,10.0,0.012835556641221046,1.8406109809875488,22.50314644666385,22.50314644666385,1087,34000,192.52877807617188
49.96,0.5077098608016968,0.49229028820991516,49.96,0.5984888076782227,0.17789328568416152,18,141,141.0,0.0003815858799498528,10,10.0,0.018242603167891502,1.829172968864441,22.039927404599133,22.039927404599133,1128,36000,160.92132568359375
49.96,0.4870835542678833,0.5129165053367615,49.96,0.5920955538749695,0.15403477309351277,19,114,114.0,0.00038641548599116504,17,17.0,0.02218201570212841,1.8181523084640503,19.92933516201682,19.92933516201682,1163,38000,234.7399139404297
51.93,0.5027730464935303,0.4972269535064697,51.93,0.5840388536453247,0.19766020430487863,20,106,106.0,0.00048530209460295737,17,17.0,0.01216534711420536,1.8042516708374023,20.56222507414993,20.56222507414993,1202,40000,185.62945556640625
55.68,0.5113275647163391,0.4886724352836609,55.68,0.5879541039466858,0.23817062830523428,21,114,114.0,0.000832608318887651,20,20.0,0.014610271900892258,1.811660885810852,21.277631447132453,21.277631447132453,1235,42000,201.54795837402344
55.16,0.5036103129386902,0.496389776468277,55.16,0.5745102167129517,0.21181055600083976,22,114,114.0,0.0010122014209628105,17,17.0,0.015468768775463104,1.789652943611145,21.703326933905778,21.703326933905778,1275,44000,184.07139587402344
55.0,0.5003025531768799,0.4996975362300873,55.0,0.5649146437644958,0.1466701959639347,23,128,128.0,0.0010473025031387806,17,17.0,0.018120670691132545,1.7737489938735962,22.04722204723307,22.04722204723307,1310,46000,230.42539978027344
56.65,0.48826682567596436,0.5117331147193909,56.65,0.5669476985931396,0.20281029835859732,24,147,147.0,0.0006598228355869651,13,13.0,0.01948454976081848,1.7774667739868164,24.57168085418659,24.57168085418659,1339,48000,280.0494384765625
60.04,0.4897443950176239,0.510255753993988,60.04,0.5694550275802612,0.26735310910530496,25,147,147.0,0.00026526543661020696,13,13.0,0.016865890473127365,1.7810908555984497,27.50051635878861,27.50051635878861,1369,50000,245.24618530273438
66.73,0.4903436601161957,0.5096563100814819,66.73,0.5635478496551514,0.31299443128150284,26,154,154.0,0.0002434597263345495,13,13.0,0.01848234422504902,1.772028923034668,30.83434935262945,30.83434935262945,1397,52000,225.9637908935547
65.87,0.4985414445400238,0.5014587044715881,65.87,0.5510094165802002,0.19963266661799106,27,187,187.0,0.0006846260512247682,13,13.0,0.018244408071041107,1.7522028684616089,33.93071027844834,33.93071027844834,1431,54000,301.97540283203125
66.29,0.491968035697937,0.5080321431159973,66.29,0.561945915222168,0.43599538215280387,28,187,187.0,0.0008190816733986139,13,13.0,0.020059987902641296,1.7692621946334839,33.2067146824253,33.2067146824253,1462,56000,162.59442138671875
66.56,0.48854348063468933,0.5114566087722778,66.56,0.5511811375617981,0.2666591667420719,29,224,224.0,0.0010687856702134013,13,13.0,0.02026890590786934,1.752241611480713,34.81330780032256,34.81330780032256,1491,58000,306.30816650390625
67.43,0.47810277342796326,0.5218973755836487,67.43,0.5448234677314758,0.4118592215900795,30,224,224.0,0.0010872178245335817,13,13.0,0.02189028076827526,1.7422990798950195,34.878433164349566,34.878433164349566,1514,60000,260.3472595214844
71.26,0.4986661672592163,0.5013336539268494,71.26,0.5458047389984131,0.3838862330285996,31,224,224.0,0.0013298202538862824,17,17.0,0.014768430031836033,1.7439981698989868,34.226486819421005,34.226486819421005,1543,62000,225.22567749023438
77.36,0.5385518670082092,0.46144813299179077,77.36,0.5473592877388,0.22946781775851477,32,244,244.0,0.0006100252503529191,17,17.0,0.02857259102165699,1.7459571361541748,40.435509147282914,40.435509147282914,1564,64000,433.25225830078125
84.8,0.49361222982406616,0.5063878297805786,84.8,0.5480185747146606,0.41313110345550297,33,263,263.0,0.0013842338230460882,17,17.0,0.016647687181830406,1.7471832036972046,44.50662871977611,44.50662871977611,1586,66000,300.8883056640625
87.36,0.5165395140647888,0.48346051573753357,87.36,0.5427501201629639,-0.16599420794896802,34,272,272.0,0.0010231523774564266,17,17.0,0.002582496264949441,1.738440990447998,47.585190973663224,47.585190973663224,1605,68000,745.1475219726562
90.37,0.5441276431083679,0.4558720588684082,90.37,0.5425204038619995,0.4248383942012066,35,272,272.0,0.0020121505949646235,17,17.0,0.04382523149251938,1.7379956245422363,47.535808607827434,47.535808607827434,1627,70000,259.1193542480469
93.89,0.5346558094024658,0.46534425020217896,93.89,0.5354125499725342,0.3742747997581952,36,272,272.0,0.0028774405363947153,24,24.0,0.03446162864565849,1.7271411418914795,48.70439302568096,48.70439302568096,1647,72000,345.97052001953125
101.12,0.5084270238876343,0.4915732145309448,101.12,0.5323706269264221,0.5192756542911889,37,272,272.0,0.0028375659603625536,24,24.0,0.027325104922056198,1.7226159572601318,51.057277639921224,51.057277639921224,1661,74000,320.88922119140625
107.47,0.49519798159599304,0.5048020482063293,107.47,0.5473132133483887,0.23378348637265445,38,299,299.0,0.0016154376789927483,24,24.0,0.020711582154035568,1.7467000484466553,54.43573366824406,54.43573366824406,1675,76000,550.7979125976562
117.73,0.5275156497955322,0.47248440980911255,117.73,0.5396684408187866,0.5352188092383157,39,299,299.0,0.0011619302676990628,24,24.0,0.005714363884180784,1.734165906906128,60.26057666501375,60.26057666501375,1688,78000,287.9319763183594
126.5,0.4930832087993622,0.5069169402122498,126.5,0.5396857857704163,0.48142400791883766,40,299,299.0,0.00035474548349156976,24,24.0,0.016724176704883575,1.734283447265625,60.23313041840014,60.23313041840014,1699,80000,299.2237548828125
133.17,0.48351767659187317,0.5164824724197388,133.17,0.5342999696731567,0.5920457872321887,41,299,299.0,0.00038778685848228633,24,24.0,0.02493824064731598,1.7264002561569214,63.0382510861461,63.0382510861461,1713,82000,264.675048828125
140.48,0.4783974289894104,0.5216021537780762,140.48,0.5342944264411926,0.28501164914395427,42,299,299.0,0.00025896841543726623,24,24.0,0.02106868289411068,1.7257311344146729,60.91132571205457,60.91132571205457,1724,84000,418.3272399902344
148.82,0.4779278337955475,0.5220721364021301,148.82,0.526899516582489,0.4579690916149999,43,303,303.0,0.0002407829451840371,34,34.0,0.01811867021024227,1.7141940593719482,61.03431493840166,61.03431493840166,1737,86000,331.6399841308594
157.55,0.4905585050582886,0.5094414949417114,157.55,0.5194453001022339,0.452673773697544,44,303,303.0,0.00038405388477258384,37,37.0,0.014311200939118862,1.702332615852356,60.46095847735132,60.46095847735132,1748,88000,383.166259765625
161.48,0.5109333395957947,0.4890666902065277,161.48,0.5226238369941711,0.037322716923796295,45,469,469.0,0.0004901982611045241,37,37.0,0.01105952076613903,1.707723617553711,70.31948236442018,70.31948236442018,1759,90000,647.4258422851562
171.21,0.4789677858352661,0.5210323929786682,171.21,0.5206040740013123,-0.09993002966987441,46,500,500.0,0.0011604896280914545,37,37.0,0.017536696046590805,1.7047433853149414,77.67693286941754,77.67693286941754,1768,92000,1089.38818359375
180.85,0.5143772959709167,0.4856226444244385,180.85,0.5282962322235107,0.41312474683320966,47,500,500.0,0.0006620557396672666,37,37.0,0.021813947707414627,1.716607928276062,87.80915385083722,87.80915385083722,1773,94000,588.7780151367188
185.53,0.5060042142868042,0.4939958155155182,185.53,0.5154407620429993,0.3368170032411638,48,500,500.0,0.0007375461864285171,37,37.0,0.008215862326323986,1.6970337629318237,93.88657571772443,93.88657571772443,1781,96000,713.3236083984375
196.43,0.4754394292831421,0.524560809135437,196.43,0.5134866237640381,0.2711372008232601,49,500,500.0,0.0003407849289942533,37,37.0,0.017520247027277946,1.6934419870376587,107.20067677025177,107.20067677025177,1787,98000,575.015380859375
204.87,0.5052324533462524,0.49476751685142517,204.87,0.5128311514854431,0.5102443739198127,50,500,500.0,0.0004267779004294425,37,37.0,0.023595178499817848,1.691904067993164,111.50754727819997,111.50754727819997,1794,100000,316.0239562988281
214.8,0.49151644110679626,0.5084834694862366,214.8,0.5125293731689453,0.4995019351014338,51,500,500.0,0.0003285239508841187,37,37.0,0.026189982891082764,1.6920887231826782,117.9612648287564,117.9612648287564,1800,102000,317.7578125
224.28,0.5228710174560547,0.4771287739276886,224.28,0.5089783668518066,0.7127512673303439,52,500,500.0,0.0001457775360904634,37,37.0,0.021444179117679596,1.6869475841522217,124.35755546005237,124.35755546005237,1806,104000,220.85520935058594
235.83,0.47948017716407776,0.5205196738243103,235.83,0.5045059323310852,0.699056326891722,53,500,500.0,0.0002105363819282502,51,51.0,0.0411483496427536,1.6804797649383545,124.5629202451516,124.5629202451516,1813,106000,296.06695556640625
246.47,0.49968788027763367,0.5003120303153992,246.47,0.5012160539627075,0.7410255192245879,54,500,500.0,0.00017689190281089395,51,51.0,0.022253988310694695,1.6744022369384766,123.57293028815009,123.57293028815009,1820,108000,190.65147399902344
252.42,0.4982684552669525,0.5017315149307251,252.42,0.4949657917022705,0.5793017850110787,55,500,500.0,0.00038545476854778826,51,51.0,0.023769637569785118,1.6658796072006226,121.82809035686309,121.82809035686309,1825,110000,265.5703430175781
265.59,0.5117649435997009,0.4882350564002991,265.59,0.5011358857154846,0.7371979831911402,56,500,500.0,0.00016337056877091527,51,51.0,0.029402941465377808,1.6754355430603027,126.48660759147586,126.48660759147586,1830,112000,160.5833282470703
277.9,0.5153374075889587,0.4846627712249756,277.9,0.5022801756858826,0.7145632706494862,57,500,500.0,0.00037039039307273924,55,55.0,0.022100042551755905,1.6769697666168213,123.85196809094316,123.85196809094316,1837,114000,196.24864196777344
