# {"t_start": 1558271412.206688} 
r,l,t
8.0,8,0.038432
11.0,11,0.040441
16.0,16,0.043828
16.0,16,0.050178
15.0,15,0.052739
24.0,24,0.053357
34.0,34,0.054494
18.0,18,0.060463
20.0,20,0.063901
21.0,21,0.065029
9.0,9,0.068745
22.0,22,0.07247
16.0,16,0.073583
39.0,39,0.075711
10.0,10,0.078923
21.0,21,0.080039
13.0,13,0.082796
22.0,22,0.084467
12.0,12,0.08562
11.0,11,0.086248
14.0,14,0.090571
18.0,18,0.095376
27.0,27,0.099129
31.0,31,0.112115
29.0,29,0.114916
55.0,55,0.116032
14.0,14,0.122362
21.0,21,0.123474
20.0,20,0.126691
67.0,67,0.126738
17.0,17,0.132636
15.0,15,0.135048
15.0,15,0.135099
27.0,27,0.137229
11.0,11,0.141881
17.0,17,0.14737
29.0,29,0.149536
17.0,17,0.151232
31.0,31,0.152878
14.0,14,0.155037
16.0,16,0.158331
14.0,14,0.158941
15.0,15,0.16112
10.0,10,0.164525
19.0,19,0.165639
12.0,12,0.170916
28.0,28,0.173608
27.0,27,0.175761
15.0,15,0.179106
31.0,31,0.182318
23.0,23,0.186245
16.0,16,0.18806
28.0,28,0.191286
18.0,18,0.192399
13.0,13,0.193518
12.0,12,0.194636
16.0,16,0.201651
22.0,22,0.206075
10.0,10,0.207191
22.0,22,0.208318
34.0,34,0.213871
11.0,11,0.214475
13.0,13,0.214516
10.0,10,0.219315
13.0,13,0.221488
32.0,32,0.223646
24.0,24,0.227377
17.0,17,0.228496
15.0,15,0.229615
8.0,8,0.231766
13.0,13,0.2358
13.0,13,0.23693
11.0,11,0.238042
16.0,16,0.244602
13.0,13,0.245207
39.0,39,0.245248
12.0,12,0.251565
17.0,17,0.254258
39.0,39,0.258192
28.0,28,0.259838
12.0,12,0.260964
23.0,23,0.264148
15.0,15,0.266317
16.0,16,0.268475
20.0,20,0.271755
12.0,12,0.275119
22.0,22,0.276241
8.0,8,0.279607
33.0,33,0.284584
24.0,24,0.28519
14.0,14,0.28736
30.0,30,0.292666
13.0,13,0.294424
19.0,19,0.303115
37.0,37,0.304834
36.0,36,0.304879
22.0,22,0.3066
9.0,9,0.309824
14.0,14,0.310931
21.0,21,0.974253
21.0,21,0.97988
13.0,13,0.982454
26.0,26,0.984667
36.0,36,0.986311
16.0,16,0.991982
13.0,13,0.995839
21.0,21,0.999464
11.0,11,1.007504
12.0,12,1.016234
34.0,34,1.02027
40.0,40,1.021688
48.0,48,1.022459
10.0,10,1.027277
15.0,15,1.032459
18.0,18,1.035423
16.0,16,1.039524
38.0,38,1.044009
13.0,13,1.045527
18.0,18,1.046325
17.0,17,1.051884
19.0,19,1.058838
11.0,11,1.059635
27.0,27,1.063006
29.0,29,1.066144
12.0,12,1.070685
12.0,12,1.078092
20.0,20,1.078796
31.0,31,1.078841
12.0,12,1.087864
15.0,15,1.089852
20.0,20,1.092522
17.0,17,1.099326
11.0,11,1.100021
65.0,65,1.10318
17.0,17,1.113666
24.0,24,1.114348
28.0,28,1.11758
18.0,18,1.125572
28.0,28,1.131183
69.0,69,1.133831
35.0,35,1.140192
23.0,23,1.140843
15.0,15,1.14382
23.0,23,1.146159
14.0,14,1.154196
24.0,24,1.157622
38.0,38,1.162123
13.0,13,1.164965
51.0,51,1.170206
13.0,13,1.172511
21.0,21,1.174216
36.0,36,1.174797
14.0,14,1.180482
12.0,12,1.18164
24.0,24,1.184213
18.0,18,1.184958
24.0,24,1.196912
24.0,24,1.198466
21.0,21,1.199233
25.0,25,1.202203
12.0,12,1.206187
15.0,15,1.210704
21.0,21,1.210752
33.0,33,1.216448
15.0,15,1.219294
16.0,16,1.219887
39.0,39,1.228367
18.0,18,1.230083
34.0,34,1.235764
27.0,27,1.245287
21.0,21,1.247566
12.0,12,1.252097
60.0,60,1.253255
46.0,46,1.254425
12.0,12,1.25894
17.0,17,1.262865
17.0,17,1.26405
37.0,37,1.268596
18.0,18,1.269204
20.0,20,1.27438
28.0,28,1.28449
21.0,21,1.286228
30.0,30,1.286274
40.0,40,1.286947
16.0,16,1.502432
17.0,17,1.503823
22.0,22,1.504723
13.0,13,1.512584
32.0,32,1.513322
24.0,24,1.518609
16.0,16,1.523858
22.0,22,1.527179
41.0,41,1.531798
23.0,23,1.533836
11.0,11,1.541105
22.0,22,1.541842
16.0,16,1.542574
31.0,31,1.544597
15.0,15,1.551834
16.0,16,1.553221
18.0,18,1.553273
22.0,22,1.559219
17.0,17,1.563198
16.0,16,1.563926
11.0,11,1.56659
18.0,18,1.578248
27.0,27,1.580923
46.0,46,1.583579
10.0,10,1.584934
