# {"t_start": 1558290322.252927} 
r,l,t
10.0,10,0.037347
12.0,12,0.038519
14.0,14,0.039622
5.0,5,0.042283
10.0,10,0.043928
24.0,24,0.045052
15.0,15,0.045624
10.0,10,0.049452
11.0,11,0.051814
11.0,11,0.058139
16.0,16,0.059371
34.0,34,0.062353
12.0,12,0.065314
33.0,33,0.065367
11.0,11,0.06901
13.0,13,0.073175
24.0,24,0.073774
9.0,9,0.074362
24.0,24,0.079443
12.0,12,0.080073
12.0,12,0.080675
16.0,16,0.083563
7.0,7,0.084695
11.0,11,0.08579
15.0,15,0.088485
10.0,10,0.093837
18.0,18,0.09446
20.0,20,0.094501
7.0,7,0.098256
24.0,24,0.098838
14.0,14,0.102386
11.0,11,0.105109
25.0,25,0.107794
17.0,17,0.10784
12.0,12,0.108928
11.0,11,0.111066
8.0,8,0.112169
24.0,24,0.120833
16.0,16,0.120888
28.0,28,0.12412
9.0,9,0.12576
11.0,11,0.126914
34.0,34,0.129641
20.0,20,0.137152
19.0,19,0.140354
9.0,9,0.141975
34.0,34,0.143101
8.0,8,0.144712
12.0,12,0.148459
40.0,40,0.149054
12.0,12,0.149782
11.0,11,0.151155
8.0,8,0.154334
9.0,9,0.154392
11.0,11,0.158138
10.0,10,0.160526
18.0,18,0.161126
7.0,7,0.162246
12.0,12,0.167762
13.0,13,0.167816
23.0,23,0.167842
8.0,8,0.172268
8.0,8,0.17232
22.0,22,0.174585
15.0,15,0.176238
11.0,11,0.178503
10.0,10,0.1802
17.0,17,0.181949
13.0,13,0.183609
13.0,13,0.185774
15.0,15,0.190075
9.0,9,0.190686
16.0,16,0.192329
9.0,9,0.195582
11.0,11,0.198365
19.0,19,0.20209
37.0,37,0.202146
12.0,12,0.203954
15.0,15,0.208252
12.0,12,0.208835
11.0,11,0.209949
22.0,22,0.214273
16.0,16,0.217074
16.0,16,0.217659
17.0,17,0.219296
17.0,17,0.223607
14.0,14,0.224742
14.0,14,0.225381
12.0,12,0.225998
8.0,8,0.228229
10.0,10,0.23047
12.0,12,0.233025
16.0,16,0.234729
15.0,15,0.23688
19.0,19,0.241121
14.0,14,0.242231
8.0,8,0.246439
27.0,27,0.247605
17.0,17,0.250826
12.0,12,0.25466
16.0,16,0.255811
38.0,38,0.258025
13.0,13,0.258071
6.0,6,0.26125
7.0,7,0.265098
13.0,13,0.265151
8.0,8,0.269487
25.0,25,0.269537
9.0,9,0.274289
38.0,38,0.275412
12.0,12,0.276006
23.0,23,0.277707
7.0,7,0.279874
8.0,8,0.279918
11.0,11,0.28389
8.0,8,0.284533
11.0,11,0.286205
8.0,8,0.288884
12.0,12,0.290506
33.0,33,0.292664
14.0,14,0.29636
12.0,12,0.296933
23.0,23,0.298735
11.0,11,0.302485
10.0,10,0.304133
21.0,21,0.304177
21.0,21,0.308413
9.0,9,0.309022
13.0,13,0.309613
19.0,19,1.196761
13.0,13,1.199087
13.0,13,1.19979
7.0,7,1.201694
22.0,22,1.204313
9.0,9,1.207373
20.0,20,1.212944
19.0,19,1.220016
37.0,37,1.223183
11.0,11,1.226912
9.0,9,1.228806
36.0,36,1.236033
16.0,16,1.23754
17.0,17,1.240012
55.0,55,1.240062
9.0,9,1.241926
8.0,8,1.245048
14.0,14,1.248815
18.0,18,1.248868
19.0,19,1.254015
14.0,14,1.254077
12.0,12,1.256611
19.0,19,1.26104
11.0,11,1.261096
15.0,15,1.263594
12.0,12,1.264256
10.0,10,1.267362
14.0,14,1.269863
17.0,17,1.274762
20.0,20,1.276041
10.0,10,1.276094
15.0,15,1.276792
9.0,9,1.281733
12.0,12,1.283745
16.0,16,1.285062
10.0,10,1.289994
10.0,10,1.291256
7.0,7,1.294421
23.0,23,1.296575
9.0,9,1.29729
12.0,12,1.302236
10.0,10,1.303528
7.0,7,1.307885
53.0,53,1.310545
11.0,11,1.31534
10.0,10,1.317274
8.0,8,1.322244
13.0,13,1.323545
8.0,8,1.327333
45.0,45,1.330997
59.0,59,1.334139
18.0,18,1.334818
10.0,10,1.337314
8.0,8,1.339288
9.0,9,1.343181
21.0,21,1.348218
34.0,34,1.348898
11.0,11,1.355104
21.0,21,1.356396
14.0,14,1.363957
24.0,24,1.364016
43.0,43,1.366524
23.0,23,1.370546
13.0,13,1.371659
13.0,13,1.371702
12.0,12,1.373333
7.0,7,1.3755
9.0,9,1.375545
9.0,9,1.380589
24.0,24,1.38494
22.0,22,1.387647
8.0,8,1.389325
41.0,41,1.39586
18.0,18,1.397726
7.0,7,1.401499
38.0,38,1.40155
11.0,11,1.402131
24.0,24,1.402723
11.0,11,1.407439
15.0,15,1.410318
15.0,15,1.411082
18.0,18,1.411776
11.0,11,1.414259
11.0,11,1.41807
10.0,10,1.419845
15.0,15,1.419899
17.0,17,1.420486
10.0,10,1.423655
13.0,13,1.427501
8.0,8,1.428111
18.0,18,1.429775
23.0,23,1.432537
9.0,9,1.432589
16.0,16,1.437054
16.0,16,1.441573
21.0,21,1.441624
10.0,10,1.442775
10.0,10,1.447339
9.0,9,1.447953
14.0,14,1.449742
32.0,32,1.450904
8.0,8,1.454297
13.0,13,1.458248
19.0,19,1.458296
24.0,24,1.461712
22.0,22,1.466746
10.0,10,1.467341
17.0,17,1.468011
23.0,23,1.471412
17.0,17,1.481006
33.0,33,1.486642
14.0,14,1.488935
13.0,13,1.49399
59.0,59,1.714121
14.0,14,1.715557
25.0,25,1.716943
10.0,10,1.720884
74.0,74,1.723558
13.0,13,1.725571
10.0,10,1.727579
19.0,19,1.737268
31.0,31,1.737338
30.0,30,1.746513
14.0,14,1.746576
32.0,32,1.74981
13.0,13,1.755062
33.0,33,1.758992
18.0,18,1.761665
26.0,26,1.778393
52.0,52,1.780398
41.0,41,1.781748
39.0,39,1.784419
14.0,14,1.787717
12.0,12,1.78974
17.0,17,1.791742
11.0,11,1.795185
16.0,16,1.795247
12.0,12,1.797951
13.0,13,1.800614
11.0,11,1.802636
10.0,10,1.80462
19.0,19,1.80793
15.0,15,1.812697
17.0,17,1.819578
13.0,13,1.821589
26.0,26,1.822299
34.0,34,1.823653
10.0,10,1.826484
14.0,14,1.831121
13.0,13,1.835089
21.0,21,1.836463
18.0,18,1.842858
16.0,16,1.845322
21.0,21,1.849668
43.0,43,1.851546
24.0,24,1.857584
13.0,13,1.857638
24.0,24,1.860118
18.0,18,1.862536
9.0,9,1.863195
10.0,10,1.866287
14.0,14,1.866338
13.0,13,1.871187
15.0,15,1.87545
10.0,10,1.877357
30.0,30,1.88103
12.0,12,1.884832
17.0,17,1.886103
36.0,36,1.888575
9.0,9,1.890479
15.0,15,1.895379
12.0,12,1.896075
28.0,28,1.898621
16.0,16,1.900362
9.0,9,1.904143
9.0,9,1.909222
27.0,27,1.911497
23.0,23,1.914055
10.0,10,1.917466
20.0,20,1.921534
44.0,44,1.922733
10.0,10,1.923898
14.0,14,1.929642
12.0,12,1.929697
14.0,14,1.931973
30.0,30,1.93202
10.0,10,1.935825
14.0,14,1.938139
16.0,16,1.941522
7.0,7,1.94214
6.0,6,1.944977
17.0,17,1.945605
7.0,7,1.94621
28.0,28,1.948505
15.0,15,1.953526
16.0,16,1.954707
22.0,22,1.958739
8.0,8,1.959367
24.0,24,1.962199
17.0,17,1.963385
14.0,14,1.966771
13.0,13,1.969601
22.0,22,1.971962
11.0,11,1.973211
18.0,18,1.973839
15.0,15,1.978314
13.0,13,1.981154
18.0,18,1.982338
8.0,8,1.982951
17.0,17,1.992567
19.0,19,1.993197
26.0,26,1.996046
42.0,42,1.997255
16.0,16,2.001797
27.0,27,2.011347
17.0,17,2.011402
40.0,40,2.016508
14.0,14,2.020097
7.0,7,2.020844
41.0,41,2.021595
22.0,22,2.235103
14.0,14,2.239099
20.0,20,2.244366
16.0,16,2.245721
24.0,24,2.246429
12.0,12,2.247156
11.0,11,2.25199
11.0,11,2.254219
9.0,9,2.260154
24.0,24,2.263491
24.0,24,2.268109
12.0,12,2.271406
25.0,25,2.276626
54.0,54,2.281787
9.0,9,2.282489
24.0,24,2.283879
20.0,20,2.284614
8.0,8,2.289838
11.0,11,2.289894
12.0,12,2.291822
21.0,21,2.295765
9.0,9,2.297716
17.0,17,2.301029
11.0,11,2.303067
10.0,10,2.30444
10.0,10,2.307753
13.0,13,2.311669
10.0,10,2.3182
23.0,23,2.319549
19.0,19,2.32026
49.0,49,2.322258
9.0,9,2.328084
15.0,15,2.329411
22.0,22,2.332623
12.0,12,2.336133
10.0,10,2.336195
16.0,16,2.343328
22.0,22,2.350704
16.0,16,2.354357
8.0,8,2.359626
14.0,14,2.360376
9.0,9,2.365434
51.0,51,2.36983
77.0,77,2.371106
18.0,18,2.371786
11.0,11,2.377891
21.0,21,2.382759
14.0,14,2.386514
43.0,43,2.392028
20.0,20,2.395089
44.0,44,2.398801
20.0,20,2.398853
13.0,13,2.403161
10.0,10,2.405019
11.0,11,2.405701
24.0,24,2.407017
8.0,8,2.410737
12.0,12,2.412565
7.0,7,2.416961
26.0,26,2.419457
24.0,24,2.421774
9.0,9,2.422397
11.0,11,2.42799
30.0,30,2.428588
16.0,16,2.428629
15.0,15,2.437256
27.0,27,2.438431
16.0,16,2.438477
9.0,9,2.442413
25.0,25,2.443597
18.0,18,2.448697
11.0,11,2.450014
17.0,17,2.452556
9.0,9,2.457711
16.0,16,2.458331
15.0,15,2.458955
37.0,37,2.460236
9.0,9,2.463082
19.0,19,2.469308
24.0,24,2.472711
22.0,22,2.47557
12.0,12,2.476181
13.0,13,2.480111
35.0,35,2.48016
15.0,15,2.484733
8.0,8,2.484787
11.0,11,2.486489
20.0,20,2.487087
12.0,12,2.493826
17.0,17,2.496109
22.0,22,2.497275
14.0,14,2.501877
16.0,16,2.505513
43.0,43,2.509503
20.0,20,2.513447
28.0,28,2.5135
10.0,10,2.515575
8.0,8,2.518456
9.0,9,2.519098
7.0,7,2.523031
14.0,14,2.523633
35.0,35,2.525939
15.0,15,2.527112
11.0,11,2.529363
7.0,7,2.5311
8.0,8,2.533978
16.0,16,2.535385
18.0,18,2.753828
25.0,25,2.753898
21.0,21,2.754622
6.0,6,2.757969
56.0,56,2.765761
18.0,18,2.76972
26.0,26,2.771093
9.0,9,2.776984
11.0,11,2.77704
25.0,25,2.782191
15.0,15,2.786886
16.0,16,2.787609
52.0,52,2.788947
12.0,12,2.790297
9.0,9,2.793597
11.0,11,2.794296
9.0,9,2.796269
14.0,14,2.7983
11.0,11,2.800925
12.0,12,2.806457
15.0,15,2.811371
24.0,24,2.812737
11.0,11,2.814103
35.0,35,2.818018
13.0,13,2.82004
9.0,9,2.820092
9.0,9,2.824043
12.0,12,2.828
18.0,18,2.831923
32.0,32,2.834105
18.0,18,2.836554
14.0,14,2.842661
11.0,11,2.844692
23.0,23,2.84474
16.0,16,2.846095
11.0,11,2.849973
8.0,8,2.850021
21.0,21,2.858998
8.0,8,2.864447
21.0,21,2.864509
37.0,37,2.871199
32.0,32,2.871924
8.0,8,2.876471
18.0,18,2.87652
10.0,10,2.882932
21.0,21,2.885426
28.0,28,2.89389
20.0,20,2.895158
18.0,18,2.89644
59.0,59,2.90249
14.0,14,2.904376
12.0,12,2.909837
22.0,22,2.910505
15.0,15,2.913561
14.0,14,2.918409
40.0,40,2.919111
14.0,14,2.919153
10.0,10,2.919824
11.0,11,2.925952
10.0,10,2.926005
12.0,12,2.926646
12.0,12,2.933374
18.0,18,2.937573
39.0,39,2.942149
31.0,31,2.944488
26.0,26,2.952396
17.0,17,2.954369
37.0,37,2.955004
11.0,11,2.959033
9.0,9,2.959911
6.0,6,2.963087
14.0,14,2.963715
36.0,36,2.963755
9.0,9,2.968241
15.0,15,2.972282
11.0,11,2.974738
19.0,19,2.983217
40.0,40,2.983267
18.0,18,2.984986
39.0,39,2.986159
11.0,11,2.992316
15.0,15,2.993492
19.0,19,2.9941
20.0,20,2.994808
21.0,21,3.004291
20.0,20,3.005452
22.0,22,3.006041
10.0,10,3.009988
31.0,31,3.012288
8.0,8,3.014868
17.0,17,3.016076
10.0,10,3.021799
28.0,28,3.021849
17.0,17,3.022485
11.0,11,3.028151
12.0,12,3.029328
30.0,30,3.03217
10.0,10,3.033905
28.0,28,3.038024
24.0,24,3.04321
20.0,20,3.045589
29.0,29,3.048986
13.0,13,3.050761
10.0,10,3.0566
36.0,36,3.058848
28.0,28,3.062032
9.0,9,3.062085
15.0,15,3.277856
11.0,11,3.278588
15.0,15,3.281222
13.0,13,3.289672
18.0,18,3.290393
55.0,55,3.293292
8.0,8,3.296163
36.0,36,3.302095
10.0,10,3.302849
24.0,24,3.306118
31.0,31,3.313955
19.0,19,3.31469
15.0,15,3.316036
25.0,25,3.319343
20.0,20,3.328548
21.0,21,3.330832
29.0,29,3.334687
15.0,15,3.345213
26.0,26,3.349201
45.0,45,3.351221
33.0,33,3.351936
13.0,13,3.353921
11.0,11,3.356564
16.0,16,3.362481
15.0,15,3.36646
11.0,11,3.369769
13.0,13,3.37523
14.0,14,3.384355
48.0,48,3.385725
32.0,32,3.391084
16.0,16,3.396773
70.0,70,3.398173
20.0,20,3.398226
10.0,10,3.404678
15.0,15,3.407806
27.0,27,3.409064
17.0,17,3.419258
30.0,30,3.422996
7.0,7,3.427214
33.0,33,3.427898
51.0,51,3.428591
12.0,12,3.435867
14.0,14,3.435922
11.0,11,3.44249
27.0,27,3.444316
16.0,16,3.453488
21.0,21,3.459786
37.0,37,3.461468
20.0,20,3.467749
19.0,19,3.471743
17.0,17,3.477628
18.0,18,3.482151
111.0,111,3.488853
22.0,22,3.495097
31.0,31,3.495748
12.0,12,3.496402
68.0,68,3.501452
13.0,13,3.503747
14.0,14,3.503801
20.0,20,3.506616
15.0,15,3.512209
20.0,20,3.512823
18.0,18,3.514039
11.0,11,3.52063
15.0,15,3.521297
27.0,27,3.522466
19.0,19,3.524264
23.0,23,3.53436
18.0,18,3.534415
23.0,23,3.535586
7.0,7,3.539883
12.0,12,3.541656
38.0,38,3.542824
8.0,8,3.544582
12.0,12,3.548555
11.0,11,3.549152
36.0,36,3.555343
14.0,14,3.557081
23.0,23,3.557818
11.0,11,3.561916
9.0,9,3.562509
29.0,29,3.565381
18.0,18,3.568456
11.0,11,3.573585
20.0,20,3.577478
8.0,8,3.583857
26.0,26,3.588504
51.0,51,3.805783
23.0,23,3.806544
21.0,21,3.810504
10.0,10,3.817009
19.0,19,3.819036
8.0,8,3.824898
66.0,66,3.827624
33.0,33,3.828363
21.0,21,3.831688
23.0,23,3.84021
22.0,22,3.842202
18.0,18,3.843549
31.0,31,3.848771
15.0,15,3.852062
19.0,19,3.856029
9.0,9,3.858026
48.0,48,3.871794
27.0,27,3.875768
33.0,33,3.877832
11.0,11,3.879218
10.0,10,3.882516
61.0,61,3.889022
29.0,29,3.896814
27.0,27,3.896873
33.0,33,3.904476
31.0,31,3.909772
19.0,19,3.909832
11.0,11,3.911846
8.0,8,3.915126
15.0,15,3.919876
37.0,37,3.92211
17.0,17,3.926862
13.0,13,3.928928
13.0,13,3.930956
37.0,37,3.936624
12.0,12,3.938546
30.0,30,3.945835
41.0,41,3.95431
27.0,27,3.954995
33.0,33,3.956832
22.0,22,3.959319
11.0,11,3.961797
10.0,10,3.963094
17.0,17,3.965006
12.0,12,3.969253
17.0,17,3.97362
9.0,9,3.974966
17.0,17,3.975638
27.0,27,3.976303
13.0,13,3.98286
19.0,19,3.987773
24.0,24,3.988452
19.0,19,3.994171
16.0,16,3.997051
38.0,38,3.998258
26.0,26,4.003408
11.0,11,4.003458
24.0,24,4.008189
18.0,18,4.018721
41.0,41,4.02792
42.0,42,4.028559
51.0,51,4.0286
11.0,11,4.034267
37.0,37,4.040682
27.0,27,4.044081
12.0,12,4.047503
28.0,28,4.050341
39.0,39,4.050973
13.0,13,4.051606
10.0,10,4.056121
17.0,17,4.057291
15.0,15,4.059672
10.0,10,4.061976
24.0,24,4.065402
20.0,20,4.068881
19.0,19,4.072854
34.0,34,4.079045
26.0,26,4.080248
25.0,25,4.083065
28.0,28,4.088739
18.0,18,4.090506
14.0,14,4.091101
24.0,24,4.092823
8.0,8,4.093445
21.0,21,4.105479
28.0,28,4.108889
34.0,34,4.110105
34.0,34,4.110761
9.0,9,4.114192
11.0,11,4.323939
21.0,21,4.325377
15.0,15,4.327367
11.0,11,4.328751
18.0,18,4.335868
17.0,17,4.336603
15.0,15,4.338617
17.0,17,4.338669
11.0,11,4.343579
12.0,12,4.345134
13.0,13,4.34785
21.0,21,4.357659
20.0,20,4.358379
18.0,18,4.370038
49.0,49,4.371407
37.0,37,4.372126
24.0,24,4.373517
10.0,10,4.376818
9.0,9,4.37754
11.0,11,4.380841
7.0,7,4.385403
18.0,18,4.388709
19.0,19,4.390092
35.0,35,4.395343
11.0,11,4.3973
19.0,19,4.40122
30.0,30,4.405187
8.0,8,4.406563
10.0,10,4.411828
24.0,24,4.413192
15.0,15,4.41647
16.0,16,4.423901
45.0,45,4.42547
20.0,20,4.425536
24.0,24,4.43282
15.0,15,4.442699
27.0,27,4.443431
45.0,45,4.453522
19.0,19,4.455438
28.0,28,4.460345
68.0,68,4.468821
18.0,18,4.471331
29.0,29,4.471382
14.0,14,4.477514
11.0,11,4.484261
30.0,30,4.489811
17.0,17,4.494762
40.0,40,4.496051
78.0,78,4.503285
18.0,18,4.505819
11.0,11,4.509932
12.0,12,4.517012
22.0,22,4.518843
40.0,40,4.520049
60.0,60,4.526292
12.0,12,4.527774
18.0,18,4.530107
30.0,30,4.535439
27.0,27,4.542507
23.0,23,4.543697
32.0,32,4.546524
15.0,15,4.552153
34.0,34,4.554991
28.0,28,4.558418
15.0,15,4.560696
11.0,11,4.564596
14.0,14,4.568564
27.0,27,4.570285
43.0,43,4.570911
18.0,18,4.574825
20.0,20,4.579892
7.0,7,4.583854
31.0,31,4.588361
15.0,15,4.596816
43.0,43,4.599145
58.0,58,4.603109
36.0,36,4.604293
9.0,9,4.604338
14.0,14,4.612324
29.0,29,4.613531
19.0,19,4.615244
23.0,23,4.616412
12.0,12,4.62337
29.0,29,4.629608
11.0,11,4.630428
33.0,33,4.840014
9.0,9,4.845931
44.0,44,4.849219
22.0,22,4.850593
22.0,22,4.864006
45.0,45,4.866688
35.0,35,4.869381
15.0,15,4.876566
12.0,12,4.884382
60.0,60,4.890265
46.0,46,4.899329
24.0,24,4.900063
17.0,17,4.901414
60.0,60,4.903671
16.0,16,4.914125
28.0,28,4.920013
9.0,9,4.920069
37.0,37,4.924737
14.0,14,4.929334
10.0,10,4.931338
22.0,22,4.934648
16.0,16,4.941991
12.0,12,4.94273
15.0,15,4.951954
79.0,79,4.952014
42.0,42,4.957607
13.0,13,4.960983
22.0,22,4.966749
22.0,22,4.974655
49.0,49,4.974717
9.0,9,4.980107
40.0,40,4.982584
27.0,27,4.983252
16.0,16,4.98452
13.0,13,4.99064
13.0,13,4.991321
12.0,12,4.991984
29.0,29,4.998109
14.0,14,5.000009
12.0,12,5.00735
29.0,29,5.008616
20.0,20,5.010469
13.0,13,5.016931
22.0,22,5.021322
10.0,10,5.023223
39.0,39,5.033983
23.0,23,5.036498
31.0,31,5.03975
8.0,8,5.044301
