# {"t_start": 1558373165.859242} 
r,l,t
11.0,11,0.025432
18.0,18,0.031127
21.0,21,0.040649
17.0,17,0.042636
49.0,49,0.050788
23.0,23,0.054223
56.0,56,0.054907
23.0,23,0.056095
10.0,10,0.056873
8.0,8,0.059754
12.0,12,0.063627
14.0,14,0.067542
28.0,28,0.070238
25.0,25,0.070283
15.0,15,0.071933
10.0,10,0.073195
8.0,8,0.074912
11.0,11,0.07816
24.0,24,0.086793
19.0,19,0.089219
26.0,26,0.089801
36.0,36,0.090928
9.0,9,0.092061
11.0,11,0.095442
9.0,9,0.097249
14.0,14,0.099003
12.0,12,0.102294
12.0,12,0.104047
25.0,25,0.104096
13.0,13,0.111198
16.0,16,0.111251
17.0,17,0.113671
14.0,14,0.119236
37.0,37,0.119895
19.0,19,0.122266
8.0,8,0.124463
10.0,10,0.127809
9.0,9,0.129716
20.0,20,0.130843
31.0,31,0.131435
13.0,13,0.138727
16.0,16,0.138782
14.0,14,0.138808
7.0,7,0.142716
11.0,11,0.145157
36.0,36,0.14844
13.0,13,0.150096
12.0,12,0.151811
7.0,7,0.152455
29.0,29,0.15525
15.0,15,0.158482
13.0,13,0.159668
15.0,15,0.160398
18.0,18,0.165476
13.0,13,0.167915
10.0,10,0.171391
25.0,25,0.174198
28.0,28,0.174816
9.0,9,0.179611
15.0,15,0.18022
23.0,23,0.181337
11.0,11,0.187571
15.0,15,0.188163
34.0,34,0.196201
22.0,22,0.203113
11.0,11,0.203904
24.0,24,0.205256
14.0,14,0.212783
51.0,51,0.214127
16.0,16,0.216194
21.0,21,0.218356
16.0,16,0.224724
12.0,12,0.2259
26.0,26,0.229787
23.0,23,0.231287
12.0,12,0.237687
19.0,19,0.243671
29.0,29,0.243732
8.0,8,0.248927
40.0,40,0.252112
23.0,23,0.252768
15.0,15,0.258149
12.0,12,0.260411
31.0,31,0.263293
21.0,21,0.265188
12.0,12,0.268761
20.0,20,0.276773
14.0,14,0.277398
23.0,23,0.280369
36.0,36,0.281593
15.0,15,0.286212
21.0,21,0.289129
13.0,13,0.293482
10.0,10,0.29461
27.0,27,0.295787
26.0,26,0.296415
12.0,12,0.30123
15.0,15,0.301843
15.0,15,0.304924
18.0,18,0.306114
14.0,14,0.309321
11.0,11,0.312162
20.0,20,0.313369
11.0,11,0.315621
11.0,11,0.319755
19.0,19,1.60108
13.0,13,1.601154
33.0,33,1.601845
13.0,13,1.605634
9.0,9,1.606963
12.0,12,1.60967
14.0,14,1.610381
11.0,11,1.612895
14.0,14,1.616103
8.0,8,1.61811
15.0,15,1.619433
