# {"t_start": 1558290602.708129} 
r,l,t
19.0,19,0.025298
20.0,20,0.025957
9.0,9,0.030541
28.0,28,0.030645
10.0,10,0.036968
21.0,21,0.04331
54.0,54,0.04625
38.0,38,0.048743
8.0,8,0.05115
17.0,17,0.053521
35.0,35,0.057562
16.0,16,0.060664
16.0,16,0.062985
30.0,30,0.066447
12.0,12,0.067605
9.0,9,0.068202
12.0,12,0.074738
16.0,16,0.076398
35.0,35,0.077572
7.0,7,0.078755
22.0,22,0.0788
8.0,8,0.083559
13.0,13,0.08421
13.0,13,0.086388
22.0,22,0.090462
13.0,13,0.091092
12.0,12,0.09327
17.0,17,0.093882
7.0,7,0.094478
11.0,11,0.099636
18.0,18,0.101341
13.0,13,0.101387
8.0,8,0.104163
19.0,19,0.105289
9.0,9,0.106469
9.0,9,0.109246
14.0,14,0.109291
11.0,11,0.112498
14.0,14,0.113139
12.0,12,0.116207
19.0,19,0.123194
15.0,15,0.124346
29.0,29,0.125456
23.0,23,0.126045
16.0,16,0.132342
12.0,12,0.133068
15.0,15,0.133122
13.0,13,0.133148
11.0,11,0.140032
13.0,13,0.141187
14.0,14,0.141776
17.0,17,0.149559
15.0,15,0.150169
17.0,17,0.150771
33.0,33,0.151881
9.0,9,0.155106
12.0,12,0.157254
26.0,26,0.163886
14.0,14,0.165064
8.0,8,0.168407
32.0,32,0.169554
16.0,16,0.173973
13.0,13,0.175629
41.0,41,0.17779
8.0,8,0.17837
18.0,18,0.179543
14.0,14,0.183369
12.0,12,0.187674
23.0,23,0.1922
23.0,23,0.19283
16.0,16,0.196808
12.0,12,0.199005
31.0,31,0.202397
13.0,13,0.204058
14.0,14,0.20679
11.0,11,0.210047
22.0,22,0.214664
16.0,16,0.215874
8.0,8,0.220135
52.0,52,0.221752
24.0,24,0.223382
9.0,9,0.225087
17.0,17,0.231309
17.0,17,0.233291
15.0,15,0.233896
8.0,8,0.237682
7.0,7,0.23773
17.0,17,0.241173
9.0,9,0.24285
15.0,15,0.246149
58.0,58,0.247389
11.0,11,0.249059
7.0,7,0.251308
18.0,18,0.251354
7.0,7,0.253035
20.0,20,0.257463
9.0,9,0.258049
16.0,16,0.260253
19.0,19,0.261886
11.0,11,0.263658
9.0,9,0.265399
16.0,16,0.267031
8.0,8,0.268134
14.0,14,0.269844
7.0,7,0.272029
9.0,9,0.274735
11.0,11,0.277941
24.0,24,0.280283
29.0,29,0.281453
17.0,17,0.284222
11.0,11,0.284269
11.0,11,0.287457
20.0,20,0.291268
15.0,15,0.292383
16.0,16,0.292996
10.0,10,0.296896
12.0,12,0.299694
28.0,28,1.707667
15.0,15,1.710174
26.0,26,1.712131
16.0,16,1.714074
14.0,14,1.719112
17.0,17,1.723594
8.0,8,1.724944
35.0,35,1.730571
11.0,11,1.731872
36.0,36,1.737409
12.0,12,1.738115
27.0,27,1.740656
7.0,7,1.742547
18.0,18,1.743253
19.0,19,1.749444
16.0,16,1.753239
19.0,19,1.754562
28.0,28,1.758713
19.0,19,1.761969
13.0,13,1.762026
10.0,10,1.765171
12.0,12,1.772541
