# {"t_start": 1558274820.1391842} 
r,l,t
12.0,12,0.025229
14.0,14,0.027145
16.0,16,0.029405
24.0,24,0.038588
12.0,12,0.038664
13.0,13,0.042116
14.0,14,0.04477
12.0,12,0.049856
12.0,12,0.049913
11.0,11,0.051117
13.0,13,0.055244
13.0,13,0.058937
19.0,19,0.064753
25.0,25,0.067042
13.0,13,0.06778
16.0,16,0.079713
35.0,35,0.079785
27.0,27,0.088212
15.0,15,0.091779
15.0,15,0.091833
12.0,12,0.096999
44.0,44,0.097932
21.0,21,0.107146
20.0,20,0.111881
23.0,23,0.113027
10.0,10,0.118357
23.0,23,0.122784
15.0,15,0.123522
52.0,52,0.128939
14.0,14,0.134904
23.0,23,0.136363
21.0,21,0.139162
14.0,14,0.139875
13.0,13,0.143325
16.0,16,0.146575
13.0,13,0.147399
8.0,8,0.148993
18.0,18,0.154381
10.0,10,0.15813
14.0,14,0.163038
13.0,13,0.166677
18.0,18,0.167422
13.0,13,0.168731
13.0,13,0.171877
8.0,8,0.173773
13.0,13,0.175486
14.0,14,0.180797
28.0,28,0.186686
10.0,10,0.198221
17.0,17,0.198302
27.0,27,0.199664
32.0,32,0.203092
11.0,11,0.213568
20.0,20,0.21923
21.0,21,0.219933
9.0,9,0.221764
9.0,9,0.225321
39.0,39,0.23382
11.0,11,0.233878
22.0,22,0.23924
28.0,28,0.241454
13.0,13,0.244294
8.0,8,0.249808
25.0,25,0.252982
19.0,19,0.254979
7.0,7,0.2597
31.0,31,0.263228
21.0,21,0.266736
15.0,15,0.270167
14.0,14,0.27262
23.0,23,0.272675
7.0,7,0.277559
18.0,18,0.279315
14.0,14,0.280281
12.0,12,0.282041
17.0,17,0.291509
15.0,15,0.293157
28.0,28,0.299219
29.0,29,0.299276
19.0,19,0.304064
10.0,10,0.309983
19.0,19,0.310644
25.0,25,0.314241
44.0,44,0.317691
12.0,12,0.318605
8.0,8,0.323013
15.0,15,0.32366
15.0,15,0.327061
34.0,34,0.330845
15.0,15,0.332294
24.0,24,0.338363
12.0,12,0.33964
21.0,21,0.339691
15.0,15,0.340373
9.0,9,0.344334
15.0,15,0.348775
15.0,15,0.349528
7.0,7,0.354077
24.0,24,0.354765
18.0,18,0.355355
11.0,11,0.360917
20.0,20,0.360973
12.0,12,0.362232
24.0,24,0.368259
14.0,14,0.369445
19.0,19,0.373723
11.0,11,0.375271
24.0,24,0.376154
10.0,10,0.381525
7.0,7,0.386
26.0,26,2.023233
10.0,10,2.025864
33.0,33,2.031051
8.0,8,2.031879
10.0,10,2.040653
12.0,12,2.041538
64.0,64,2.04766
17.0,17,2.053288
21.0,21,2.055539
53.0,53,2.063098
23.0,23,2.063914
17.0,17,2.067469
25.0,25,2.070983
22.0,22,2.080514
13.0,13,2.081333
31.0,31,2.086545
16.0,16,2.093435
18.0,18,2.094276
19.0,19,2.101227
14.0,14,2.105087
50.0,50,2.105855
18.0,18,2.114406
16.0,16,2.117295
19.0,19,2.118753
34.0,34,2.118808
14.0,14,2.12471
12.0,12,2.126306
11.0,11,2.127065
9.0,9,2.13314
13.0,13,2.135578
24.0,24,2.13637
21.0,21,2.139818
11.0,11,2.143881
13.0,13,2.149108
18.0,18,2.156597
41.0,41,2.162026
13.0,13,2.165447
48.0,48,2.168854
12.0,12,2.17023
31.0,31,2.170282
11.0,11,2.177779
30.0,30,2.185913
13.0,13,2.186678
30.0,30,2.18947
9.0,9,2.19281
34.0,34,2.193543
14.0,14,2.195576
11.0,11,2.196954
9.0,9,2.198967
19.0,19,2.208055
15.0,15,2.208843
19.0,19,2.209578
30.0,30,2.213527
8.0,8,2.214259
14.0,14,2.219159
20.0,20,2.222141
19.0,19,2.226733
23.0,23,2.23002
17.0,17,2.233384
26.0,26,2.236774
18.0,18,2.239087
19.0,19,2.243322
11.0,11,2.244799
10.0,10,2.246707
22.0,22,2.250314
10.0,10,2.255623
17.0,17,2.265241
24.0,24,2.266272
28.0,28,2.268025
17.0,17,2.270717
17.0,17,2.280939
15.0,15,2.282052
12.0,12,2.282129
23.0,23,2.287142
10.0,10,2.290769
21.0,21,2.30095
16.0,16,2.306675
28.0,28,2.308338
24.0,24,2.310443
16.0,16,2.324135
16.0,16,2.326388
26.0,26,2.326461
24.0,24,2.329599
12.0,12,2.334651
11.0,11,2.33603
15.0,15,2.341526
16.0,16,2.350174
15.0,15,2.353391
29.0,29,2.356039
30.0,30,2.362678
12.0,12,2.363469
11.0,11,2.365196
23.0,23,2.369715
11.0,11,2.372995
10.0,10,2.375643
14.0,14,2.377833
9.0,9,2.382665
13.0,13,2.387917
10.0,10,2.391498
17.0,17,2.393455
27.0,27,2.39635
16.0,16,2.402685
11.0,11,2.403766
14.0,14,2.40471
15.0,15,2.409906
15.0,15,2.697382
10.0,10,2.698951
20.0,20,2.702016
24.0,24,2.703585
10.0,10,2.706937
23.0,23,2.714897
13.0,13,2.71642
23.0,23,2.720427
13.0,13,2.725078
12.0,12,2.728488
39.0,39,2.730137
14.0,14,2.735258
14.0,14,2.738761
10.0,10,2.742253
9.0,9,2.745025
27.0,27,2.749116
13.0,13,2.751188
54.0,54,2.752611
14.0,14,2.754658
9.0,9,2.760755
14.0,14,2.76217
33.0,33,2.771668
16.0,16,2.771729
18.0,18,2.774455
34.0,34,2.774508
9.0,9,2.780597
15.0,15,2.782007
8.0,8,2.786132
22.0,22,2.7869
17.0,17,2.793722
34.0,34,2.798246
20.0,20,2.800327
24.0,24,2.804024
13.0,13,2.80803
16.0,16,2.81233
13.0,13,2.813901
15.0,15,2.818965
43.0,43,2.825573
19.0,19,2.826453
23.0,23,2.830868
18.0,18,2.832316
19.0,19,2.838911
21.0,21,2.841165
13.0,13,2.847937
34.0,34,2.853966
29.0,29,2.860638
44.0,44,2.862058
28.0,28,2.866657
22.0,22,2.868658
9.0,9,2.875088
19.0,19,2.88006
10.0,10,2.882188
31.0,31,2.883627
15.0,15,2.890654
10.0,10,2.890707
58.0,58,2.901287
18.0,18,2.903363
24.0,24,2.90734
11.0,11,2.911243
9.0,9,2.914021
23.0,23,2.917295
65.0,65,2.926863
16.0,16,2.927586
29.0,29,2.932884
