AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
23.294117647058822,0.5006940364837646,0.4993059039115906,23.294117647058822,0.6931456923484802,-1.6231353999529574e-05,1,79,79.0,0.0008908353047445416,8,8.0,1.999997854232788,13.82565690762416,13.82565690762416,85,2000,321.4859313964844
22.21,0.5033872723579407,0.49661269783973694,22.21,0.6922051310539246,0.0004405886388210156,2,82,82.0,0.0008779693744145334,8,8.0,1.99811851978302,13.028656876286213,13.028656876286213,175,4000,241.9955596923828
23.87,0.5052932500839233,0.4947067201137543,23.87,0.6896663904190063,0.004519334818210652,3,82,82.0,0.0010928320698440075,8,8.0,1.9930698871612549,13.7714596176295,13.7714596176295,255,6000,251.55734252929688
26.18,0.5058090686798096,0.49419090151786804,26.18,0.6848196387290955,-0.008356742603925271,4,82,82.0,0.001319182338193059,9,9.0,1.9835188388824463,16.07941541225924,16.07941541225924,332,8000,217.79510498046875
31.97,0.49498823285102844,0.505011796951294,31.97,0.6790388226509094,0.022390626495271126,5,150,150.0,0.0011319529730826616,9,9.0,1.9721977710723877,23.88156401913409,23.88156401913409,386,10000,457.068115234375
37.11,0.5097191333770752,0.4902808964252472,37.11,0.6730588674545288,0.017804073975346446,6,150,150.0,0.001169673167169094,9,9.0,1.9607360363006592,25.59722445891351,25.59722445891351,443,12000,262.09710693359375
31.17,0.4921695291996002,0.5078306198120117,31.17,0.6620385646820068,0.007804738495857166,7,92,92.0,0.0011745664523914456,8,8.0,1.9398282766342163,17.330928999912267,17.330928999912267,510,14000,158.25120544433594
37.1,0.5088895559310913,0.4911104142665863,37.1,0.660038948059082,0.027891064013151112,8,156,156.0,0.0011404372053220868,8,8.0,1.936260461807251,26.94234585183703,26.94234585183703,550,16000,429.5343017578125
43.71,0.49950844049453735,0.5004916191101074,43.71,0.6435489654541016,0.04167261434389369,9,156,156.0,0.0011923013953492045,11,11.0,1.9056799411773682,31.649421795666346,31.649421795666346,591,18000,331.685546875
53.18,0.4991876184940338,0.500812292098999,53.18,0.6415448784828186,0.02850391543194697,10,199,199.0,0.0010017228778451681,10,10.0,1.9027197360992432,37.58147948125512,37.58147948125512,622,20000,547.2158813476562
61.29,0.4917284846305847,0.5082715153694153,61.29,0.6351470351219177,0.09144913420074974,11,208,208.0,0.0008776558679528534,10,10.0,1.890724778175354,42.925818571111726,42.925818571111726,648,22000,501.6390075683594
68.53,0.5093826055526733,0.49061739444732666,68.53,0.6214954257011414,0.09975440097668564,12,208,208.0,0.001005004160106182,10,10.0,1.8669991493225098,44.805235185187904,44.805235185187904,674,24000,428.0034484863281
75.12,0.5245867371559143,0.4754132628440857,75.12,0.6140584945678711,0.10687811748366094,13,208,208.0,0.0008886810392141342,10,10.0,1.85423743724823,47.44581751851263,47.44581751851263,695,26000,499.9319152832031
85.41,0.5014297366142273,0.49857017397880554,85.41,0.6171654462814331,0.2921165321374338,14,208,208.0,0.0009346859878860414,10,10.0,1.859404444694519,49.28957191942328,49.28957191942328,713,28000,331.59515380859375
92.5,0.5244473218917847,0.47555261850357056,92.5,0.6179043054580688,0.2650815577710095,15,210,210.0,0.0009059772128239274,15,15.0,1.860909104347229,51.20927650338364,51.20927650338364,726,30000,561.0120849609375
98.59,0.5160207748413086,0.48397934436798096,98.59,0.6010788679122925,0.25449992793258314,16,265,265.0,0.0008483848650939763,15,15.0,1.8331094980239868,56.98299658670119,56.98299658670119,741,32000,481.932373046875
112.85,0.513688862323761,0.4863111078739166,112.85,0.5956544876098633,0.178441705583694,17,267,267.0,0.000791959697380662,20,20.0,1.824695110321045,58.99972457562832,58.99972457562832,756,34000,501.8372497558594
121.17,0.4890896677970886,0.5109103918075562,121.17,0.585483729839325,0.200006741294265,18,299,299.0,0.0010119604412466288,20,20.0,1.807743787765503,63.41167952357041,63.41167952357041,769,36000,441.5346984863281
132.89,0.518569827079773,0.4814299941062927,132.89,0.5843824744224548,0.4391279426167878,19,299,299.0,0.0009100129827857018,23,23.0,1.804945468902588,66.55687718034854,66.55687718034854,779,38000,375.8988342285156
144.42,0.4979749917984009,0.5020250678062439,144.42,0.5875034928321838,0.5933123275745957,20,299,299.0,0.0008555031381547451,23,23.0,1.8098806142807007,67.54304997555262,67.54304997555262,788,40000,259.7384338378906
152.58,0.49500152468681335,0.5049986243247986,152.58,0.5835438370704651,0.4663445636352759,21,299,299.0,0.0009628527332097292,15,15.0,1.8047065734863281,69.28379031202032,69.28379031202032,799,42000,362.8205871582031
163.87,0.5079582333564758,0.49204158782958984,163.87,0.5856015682220459,0.6830230437078767,22,338,338.0,0.000868785020429641,15,15.0,1.8074207305908203,72.80888063965823,72.80888063965823,807,44000,222.1955108642578
175.15,0.5036604404449463,0.4963395893573761,175.15,0.5799012184143066,0.6098929813668947,23,362,362.0,0.0009038685238920152,15,15.0,1.7985032796859741,79.54349439143343,79.54349439143343,815,46000,289.5823669433594
184.61,0.47996804118156433,0.5200315713882446,184.61,0.5645960569381714,0.7378611222732239,24,362,362.0,0.0008112587383948267,15,15.0,1.7742512226104736,83.77969861487925,83.77969861487925,823,48000,171.97891235351562
194.13,0.49998289346694946,0.5000172257423401,194.13,0.5785703659057617,0.6677129348309789,25,362,362.0,0.000912147865165025,15,15.0,1.796103596687317,80.2666375276802,80.2666375276802,830,50000,208.60723876953125
205.18,0.5078062415122986,0.49219369888305664,205.18,0.5658290982246399,0.8393041819697198,26,362,362.0,0.001109903329052031,15,15.0,1.7757154703140259,78.58121658513565,78.58121658513565,838,52000,107.55940246582031
210.53,0.472112774848938,0.5278871655464172,210.53,0.5730125904083252,0.563160001821264,27,362,362.0,0.0008534360094927251,15,15.0,1.7875572443008423,76.47633032514047,76.47633032514047,846,54000,300.041015625
220.86,0.5098482370376587,0.49015170335769653,220.86,0.5748063325881958,0.5957487511994441,28,362,362.0,0.0008559858542867005,15,15.0,1.7903310060501099,77.28298907262838,77.28298907262838,855,56000,293.40521240234375
228.21,0.49150019884109497,0.508499801158905,228.21,0.5708237886428833,0.7943713898400608,29,362,362.0,0.0008145298925228417,15,15.0,1.784123182296753,75.07959709534941,75.07959709534941,862,58000,142.95164489746094
238.71,0.47462403774261475,0.5253759026527405,238.71,0.5695756077766418,0.7301392152391385,30,398,398.0,0.0009454741375520825,15,15.0,1.7817717790603638,74.59119183925137,74.59119183925137,867,60000,220.68138122558594
244.42,0.5171618461608887,0.4828382432460785,244.42,0.5643877983093262,0.8306681314126901,31,398,398.0,0.0012095499550923705,15,15.0,1.773671269416809,73.68896525260755,73.68896525260755,873,62000,91.70183563232422
253.72,0.5115233659744263,0.4884766936302185,253.72,0.5521394610404968,0.7799429908620877,32,398,398.0,0.000709682353772223,15,15.0,1.7548327445983887,71.69547823956543,71.69547823956543,881,64000,183.78961181640625
260.03,0.4830527603626251,0.5169469118118286,260.03,0.5642896890640259,0.8718508281241364,33,400,400.0,0.0005495232180692255,15,15.0,1.773146390914917,72.94058609580813,72.94058609580813,888,66000,110.1351089477539
264.57,0.5036601424217224,0.4963397681713104,264.57,0.5516807436943054,0.5416373196093787,34,400,400.0,0.0008245006902143359,15,15.0,1.7538338899612427,69.33415536371668,69.33415536371668,894,68000,305.29681396484375
273.51,0.5001419186592102,0.49985820055007935,273.51,0.5521975755691528,0.7924470439056062,35,432,432.0,0.0008191477390937507,53,53.0,1.7542552947998047,67.50340658070525,67.50340658070525,902,70000,143.4755401611328
274.45,0.5138517618179321,0.4861481189727783,274.45,0.557738721370697,0.7897918847435417,36,432,432.0,0.0007956431363709271,53,53.0,1.7644866704940796,67.64353258072792,67.64353258072792,908,72000,128.78993225097656
278.48,0.4871557950973511,0.5128443241119385,278.48,0.555310070514679,0.5588820174104462,37,500,500.0,0.0009224105160683393,53,53.0,1.7598590850830078,74.31654997374407,74.31654997374407,913,74000,509.6141662597656
285.28,0.5009148120880127,0.49908512830734253,285.28,0.5460860133171082,0.5873510374340098,38,500,500.0,0.0008610272780060768,53,53.0,1.7439312934875488,82.36383672462082,82.36383672462082,919,76000,266.0801696777344
291.49,0.49958938360214233,0.5004106760025024,291.49,0.5589328408241272,0.5896758187134479,39,500,500.0,0.0008816152112558484,53,53.0,1.7651585340499878,84.5770057403311,84.5770057403311,924,78000,319.5362243652344
301.84,0.5055229663848877,0.4944767653942108,301.84,0.5452318787574768,0.7246614900814234,40,500,500.0,0.001405190909281373,53,53.0,1.7434923648834229,89.76187609447565,89.76187609447565,929,80000,181.28602600097656
303.77,0.49637576937675476,0.5036241412162781,303.77,0.540095865726471,0.5415747769120199,41,500,500.0,0.0009424799936823547,53,53.0,1.736090064048767,92.0559454896858,92.0559454896858,934,82000,284.03497314453125
311.14,0.5122584104537964,0.4877415597438812,311.14,0.5526071786880493,0.8055533544910883,42,500,500.0,0.0012080061715096235,53,53.0,1.7552132606506348,97.0355625531176,97.0355625531176,939,84000,134.73680114746094
321.72,0.483736515045166,0.5162636637687683,321.72,0.545603334903717,0.7163689645295706,43,500,500.0,0.0010040089255198836,53,53.0,1.7436820268630981,102.10181976830773,102.10181976830773,943,86000,172.03524780273438
331.49,0.5194327235221863,0.4805673360824585,331.49,0.5438944101333618,0.7593953047254987,44,500,500.0,0.0006084461929276586,53,53.0,1.7404166460037231,105.28356899345691,105.28356899345691,947,88000,137.12905883789062
340.77,0.498807817697525,0.5011922121047974,340.77,0.537462592124939,0.7180883949441064,45,500,500.0,0.000603974680416286,53,53.0,1.7315617799758911,106.4452774903612,106.4452774903612,951,90000,173.76608276367188
351.25,0.5077223181724548,0.49227771162986755,351.25,0.5402860641479492,0.8321133610518396,46,500,500.0,0.0011354569578543305,63,63.0,1.7354726791381836,105.6115879058733,105.6115879058733,956,92000,108.30256652832031
358.77,0.5010149478912354,0.4989848732948303,358.77,0.538455605506897,0.7777501088151413,47,500,500.0,0.0012598667526617646,63,63.0,1.7313551902770996,106.9619422972489,106.9619422972489,960,94000,121.21793365478516
367.05,0.4994821846485138,0.5005178451538086,367.05,0.5459644794464111,0.8519024534965549,48,500,500.0,0.0008052812190726399,63,63.0,1.744751214981079,107.72951081296154,107.72951081296154,964,96000,83.57171630859375
373.65,0.504525899887085,0.495474249124527,373.65,0.5279252529144287,0.8595582166143381,49,500,500.0,0.0010280507849529386,63,63.0,1.7172781229019165,109.89671287167783,109.89671287167783,968,98000,80.60648345947266
