# {"t_start": 1558865498.310366} 
r,l,t
10.0,10,0.023944
11.0,11,0.024894
16.0,16,0.031281
23.0,23,0.04063
17.0,17,0.048059
24.0,24,0.058326
13.0,13,0.059711
14.0,14,0.06542
31.0,31,0.070789
18.0,18,0.080494
13.0,13,0.08713
15.0,15,0.096571
15.0,15,0.10714
40.0,40,0.116347
18.0,18,0.123511
52.0,52,0.126168
9.0,9,0.131773
22.0,22,0.138692
12.0,12,0.141834
17.0,17,0.14553
20.0,20,0.160439
27.0,27,0.160519
21.0,21,0.165414
23.0,23,0.168847
28.0,28,0.180448
26.0,26,0.18476
38.0,38,0.186792
15.0,15,0.189696
56.0,56,0.199283
25.0,25,0.200984
40.0,40,0.207703
32.0,32,0.207762
13.0,13,0.208851
26.0,26,0.215318
14.0,14,0.216914
20.0,20,0.220259
24.0,24,0.22334
17.0,17,0.226775
32.0,32,0.233435
25.0,25,0.240615
38.0,38,0.241783
23.0,23,0.24649
18.0,18,0.250999
19.0,19,0.252635
14.0,14,0.25943
70.0,70,0.263164
30.0,30,0.26375
15.0,15,0.267599
9.0,9,0.268178
16.0,16,0.274174
36.0,36,0.274881
14.0,14,0.277549
15.0,15,0.282121
26.0,26,0.283244
16.0,16,0.286152
10.0,10,0.287821
11.0,11,0.289615
28.0,28,0.290208
14.0,14,0.293995
12.0,12,0.294583
17.0,17,0.298742
11.0,11,0.300476
27.0,27,0.304831
13.0,13,0.307508
29.0,29,0.309676
10.0,10,0.310273
28.0,28,0.314089
12.0,12,0.316867
22.0,22,0.319841
29.0,29,0.325889
15.0,15,0.328033
23.0,23,0.329871
39.0,39,0.336026
17.0,17,0.33928
25.0,25,0.339929
27.0,27,0.343083
14.0,14,0.347212
10.0,10,0.348458
19.0,19,0.349803
18.0,18,0.357179
22.0,22,0.361334
29.0,29,0.366256
18.0,18,0.367906
12.0,12,0.367948
9.0,9,0.371033
11.0,11,0.373804
13.0,13,0.375015
79.0,79,0.379558
30.0,30,1.753379
24.0,24,1.7541
23.0,23,1.75898
11.0,11,1.760273
38.0,38,1.761558
14.0,14,1.76739
15.0,15,1.769259
42.0,42,1.7796
31.0,31,1.780277
24.0,24,1.782106
29.0,29,1.786896
15.0,15,1.78943
15.0,15,1.791294
9.0,9,1.792552
23.0,23,1.793801
12.0,12,1.799759
22.0,22,1.802822
16.0,16,1.803464
10.0,10,1.80889
33.0,33,1.811328
10.0,10,1.814925
33.0,33,1.819754
19.0,19,1.822856
33.0,33,1.823518
22.0,22,1.82838
9.0,9,1.833989
23.0,23,1.837413
29.0,29,1.838116
24.0,24,1.838767
11.0,11,1.844727
18.0,18,1.845396
24.0,24,1.853732
13.0,13,1.855084
17.0,17,1.85715
28.0,28,1.857937
14.0,14,1.864809
24.0,24,1.869764
19.0,19,1.870469
31.0,31,1.877041
19.0,19,1.88204
27.0,27,1.886422
19.0,19,1.893729
12.0,12,1.89379
49.0,49,1.89504
17.0,17,1.905789
21.0,21,1.907084
59.0,59,1.913762
16.0,16,1.915731
20.0,20,1.919347
43.0,43,1.920424
21.0,21,1.92742
19.0,19,1.930583
30.0,30,1.930631
26.0,26,1.933468
12.0,12,1.934073
25.0,25,1.944678
20.0,20,1.945273
34.0,34,1.949947
30.0,30,1.950562
12.0,12,1.956644
23.0,23,1.957982
10.0,10,1.963608
36.0,36,1.966004
28.0,28,1.966616
19.0,19,1.967739
19.0,19,1.978452
25.0,25,1.979598
29.0,29,1.985042
12.0,12,1.991849
39.0,39,1.991905
33.0,33,1.998638
15.0,15,2.000317
20.0,20,2.003221
15.0,15,2.007185
17.0,17,2.009943
16.0,16,2.012135
61.0,61,2.013412
11.0,11,2.016181
10.0,10,2.017856
23.0,23,2.020187
12.0,12,2.024689
22.0,22,2.032409
18.0,18,2.034727
23.0,23,2.047531
62.0,62,2.048132
62.0,62,2.258914
13.0,13,2.263721
55.0,55,2.273305
16.0,16,2.27404
23.0,23,2.27409
12.0,12,2.281217
12.0,12,2.281956
42.0,42,2.28338
19.0,19,2.286694
14.0,14,2.291239
18.0,18,2.295164
26.0,26,2.29888
18.0,18,2.30815
20.0,20,2.312654
13.0,13,2.316613
40.0,40,2.318601
14.0,14,2.325633
23.0,23,2.32763
70.0,70,2.333878
18.0,18,2.337716
31.0,31,2.339034
33.0,33,2.349238
16.0,16,2.349304
23.0,23,2.352451
38.0,38,2.358306
17.0,17,2.36026
15.0,15,2.36994
34.0,34,2.371274
31.0,31,2.37845
16.0,16,2.380449
44.0,44,2.381199
12.0,12,2.387978
17.0,17,2.389312
36.0,36,2.39424
22.0,22,2.402617
35.0,35,2.402676
28.0,28,2.411176
40.0,40,2.412456
15.0,15,2.421532
45.0,45,2.43002
18.0,18,2.432516
48.0,48,2.440447
21.0,21,2.442885
20.0,20,2.444556
75.0,75,2.448024
12.0,12,2.454578
26.0,26,2.455229
23.0,23,2.455833
16.0,16,2.463806
21.0,21,2.467025
44.0,44,2.469217
14.0,14,2.471554
30.0,30,2.472757
13.0,13,2.477021
27.0,27,2.482633
19.0,19,2.487762
30.0,30,2.48998
44.0,44,2.496728
28.0,28,2.498364
20.0,20,2.498945
29.0,29,2.506157
16.0,16,2.507279
18.0,18,2.508926
22.0,22,2.508965
10.0,10,2.511733
16.0,16,2.516179
16.0,16,2.517852
23.0,23,2.521821
24.0,24,2.525121
16.0,16,2.525165
15.0,15,2.53012
22.0,22,2.530168
26.0,26,2.544723
38.0,38,2.546438
43.0,43,2.549112
38.0,38,2.551354
17.0,17,2.558788
14.0,14,2.559389
34.0,34,2.860263
14.0,14,2.868445
15.0,15,2.870188
40.0,40,2.87219
28.0,28,2.896872
28.0,28,2.90804
28.0,28,2.909877
33.0,33,2.910959
13.0,13,2.92556
13.0,13,2.927907
23.0,23,2.929107
17.0,17,2.934176
22.0,22,2.95346
18.0,18,2.953537
24.0,24,2.954218
34.0,34,2.959993
12.0,12,2.962097
13.0,13,2.962765
16.0,16,2.965212
18.0,18,2.971862
18.0,18,2.977557
37.0,37,2.986956
