# {"t_start": 1558158660.433184} 
r,l,t
10.0,10,0.046294
11.0,11,0.047083
20.0,20,0.053627
21.0,21,0.054379
19.0,19,0.059696
13.0,13,0.062382
18.0,18,0.066349
35.0,35,0.070871
16.0,16,0.072912
22.0,22,0.074309
12.0,12,0.07886
14.0,14,0.082829
21.0,21,0.088978
40.0,40,0.093577
16.0,16,0.093633
14.0,14,0.098304
11.0,11,0.101171
42.0,42,0.107708
14.0,14,0.110364
31.0,31,0.118738
19.0,19,0.122741
30.0,30,0.127367
11.0,11,0.130003
18.0,18,0.130735
17.0,17,0.140766
22.0,22,0.146738
16.0,16,0.151525
12.0,12,0.15507
39.0,39,0.159077
19.0,19,0.164341
104.0,104,0.165071
21.0,21,0.168993
11.0,11,0.171632
12.0,12,0.176883
29.0,29,0.178264
24.0,24,0.181006
14.0,14,0.187463
31.0,31,0.192065
19.0,19,0.193443
27.0,27,0.194831
13.0,13,0.196245
14.0,14,0.20154
16.0,16,0.205458
16.0,16,0.211967
11.0,11,0.212695
36.0,36,0.217257
39.0,39,0.221847
18.0,18,0.224524
12.0,12,0.229792
27.0,27,0.235009
25.0,25,0.242806
18.0,18,0.243538
17.0,17,0.248089
12.0,12,0.251523
66.0,66,0.257396
10.0,10,0.258119
16.0,16,0.258922
27.0,27,0.260966
16.0,16,0.271273
25.0,25,0.274568
33.0,33,0.279604
9.0,9,0.281052
36.0,36,0.283048
26.0,26,0.288949
16.0,16,0.29032
30.0,30,0.300934
17.0,17,0.301843
44.0,44,0.312652
35.0,35,0.312708
14.0,14,0.32179
33.0,33,0.323157
18.0,18,0.324542
38.0,38,0.327194
18.0,18,0.334996
15.0,15,0.337206
23.0,23,0.339874
13.0,13,0.343826
15.0,15,0.349635
43.0,43,0.350356
11.0,11,0.351109
22.0,22,0.35184
12.0,12,0.357919
18.0,18,0.363739
26.0,26,0.36826
37.0,37,0.374725
17.0,17,1.28107
34.0,34,1.281934
15.0,15,1.287135
36.0,36,1.290114
20.0,20,1.296924
15.0,15,1.29853
16.0,16,1.302485
24.0,24,1.314956
50.0,50,1.318681
31.0,31,1.321601
34.0,34,1.327519
21.0,21,1.33049
13.0,13,1.331336
16.0,16,1.339486
29.0,29,1.340301
15.0,15,1.341824
17.0,17,1.344083
18.0,18,1.356998
31.0,31,1.364412
20.0,20,1.371774
51.0,51,1.376952
53.0,53,1.379258
11.0,11,1.380294
8.0,8,1.383347
34.0,34,1.390022
19.0,19,1.394456
22.0,22,1.39983
33.0,33,1.404297
16.0,16,1.406738
24.0,24,1.408268
15.0,15,1.411188
14.0,14,1.417007
10.0,10,1.418555
13.0,13,1.42798
16.0,16,1.428807
12.0,12,1.436905
10.0,10,1.444289
21.0,21,1.444358
66.0,66,1.452588
17.0,17,1.456364
66.0,66,1.456421
14.0,14,1.462537
34.0,34,1.468015
27.0,27,1.474722
33.0,33,1.478802
24.0,24,1.478864
17.0,17,1.489951
24.0,24,1.49067
43.0,43,1.49758
15.0,15,1.501196
18.0,18,1.504179
36.0,36,1.504237
11.0,11,1.505709
11.0,11,1.509555
13.0,13,1.51399
13.0,13,1.514047
15.0,15,1.525231
16.0,16,1.52605
30.0,30,1.528356
29.0,29,1.53137
10.0,10,1.533073
31.0,31,1.554851
44.0,44,1.561539
52.0,52,1.565361
11.0,11,1.570088
24.0,24,1.572792
18.0,18,1.586706
74.0,74,1.588969
31.0,31,1.593203
13.0,13,1.595937
44.0,44,1.597974
14.0,14,1.605649
26.0,26,1.607046
25.0,25,1.611025
10.0,10,1.614923
13.0,13,1.615798
18.0,18,1.624807
22.0,22,1.631858
26.0,26,1.635519
11.0,11,1.643154
28.0,28,2.000348
78.0,78,2.004072
48.0,48,2.008612
19.0,19,2.018508
32.0,32,2.024321
49.0,49,2.028016
15.0,15,2.038876
34.0,34,2.049118
62.0,62,2.054312
25.0,25,2.057294
18.0,18,2.067719
15.0,15,2.068528
30.0,30,2.071464
20.0,20,2.082451
18.0,18,2.084758
31.0,31,2.091277
102.0,102,2.093515
21.0,21,2.098221
13.0,13,2.10766
31.0,31,2.10773
34.0,34,2.116572
37.0,37,2.121036
26.0,26,2.12702
28.0,28,2.128593
12.0,12,2.130136
15.0,15,2.14122
34.0,34,2.142082
22.0,22,2.145036
13.0,13,2.151617
20.0,20,2.15749
21.0,21,2.163397
24.0,24,2.173467
20.0,20,2.175043
59.0,59,2.175111
26.0,26,2.183781
34.0,34,2.198229
42.0,42,2.20567
10.0,10,2.205729
34.0,34,2.209139
10.0,10,2.214269
10.0,10,2.214331
12.0,12,2.218601
21.0,21,2.229826
73.0,73,2.229886
23.0,23,2.23576
17.0,17,2.242476
24.0,24,2.24788
46.0,46,2.248673
19.0,19,2.250291
14.0,14,2.253165
17.0,17,2.261935
19.0,19,2.262699
10.0,10,2.26977
34.0,34,2.27575
32.0,32,2.277358
17.0,17,2.283153
29.0,29,2.284159
19.0,19,2.292797
12.0,12,2.295497
