# {"t_start": 1558152836.257729} 
r,l,t
10.0,10,0.040811
10.0,10,0.040922
13.0,13,0.042958
17.0,17,0.047113
13.0,13,0.053495
26.0,26,0.064872
34.0,34,0.065608
10.0,10,0.071691
27.0,27,0.071753
15.0,15,0.075777
61.0,61,0.083506
21.0,21,0.085619
23.0,23,0.086992
14.0,14,0.093027
18.0,18,0.097569
39.0,39,0.101454
19.0,19,0.105437
15.0,15,0.107424
18.0,18,0.113558
16.0,16,0.116184
48.0,48,0.118845
23.0,23,0.122861
21.0,21,0.132423
29.0,29,0.135275
43.0,43,0.141213
18.0,18,0.14402
34.0,34,0.144788
17.0,17,0.146213
10.0,10,0.150728
20.0,20,0.154634
18.0,18,0.156664
21.0,21,0.159861
25.0,25,0.166963
18.0,18,0.168325
26.0,26,0.171601
9.0,9,0.174264
25.0,25,0.176274
23.0,23,0.182118
15.0,15,0.186063
29.0,29,0.193163
28.0,28,0.200353
46.0,46,0.201723
28.0,28,0.204417
22.0,22,0.20777
25.0,25,0.218052
35.0,35,0.223234
31.0,31,0.227772
39.0,39,0.229805
18.0,18,0.229862
14.0,14,0.24091
33.0,33,0.24689
17.0,17,0.252044
33.0,33,0.253415
13.0,13,0.255394
44.0,44,0.258617
16.0,16,0.263835
22.0,22,0.266447
15.0,15,0.268421
21.0,21,0.269133
12.0,12,0.271864
16.0,16,0.277037
12.0,12,0.277094
23.0,23,0.28345
25.0,25,0.293898
16.0,16,0.294635
31.0,31,0.298203
41.0,41,0.299588
11.0,11,0.302273
18.0,18,0.306339
15.0,15,0.312311
25.0,25,0.314988
31.0,31,0.320127
32.0,32,0.327292
24.0,24,0.33059
23.0,23,0.335161
15.0,15,0.337359
14.0,14,0.339995
47.0,47,0.343408
17.0,17,0.346825
18.0,18,0.34946
14.0,14,0.352744
21.0,21,0.354095
15.0,15,0.362363
21.0,21,0.363071
39.0,39,1.492418
20.0,20,1.496182
34.0,34,1.496999
23.0,23,1.499269
10.0,10,1.503684
15.0,15,1.509073
14.0,14,1.52004
27.0,27,1.525203
35.0,35,1.52673
11.0,11,1.528275
54.0,54,1.534136
10.0,10,1.535724
13.0,13,1.536554
18.0,18,1.538969
15.0,15,1.547516
15.0,15,1.550478
10.0,10,1.554815
28.0,28,1.555667
13.0,13,1.560233
39.0,39,1.566123
17.0,17,1.568401
19.0,19,1.569263
19.0,19,1.574582
13.0,13,1.584082
25.0,25,1.587127
28.0,28,1.590377
33.0,33,1.591204
19.0,19,1.598562
14.0,14,1.600914
12.0,12,1.609812
26.0,26,1.610648
41.0,41,1.618221
29.0,29,1.620598
15.0,15,1.621476
14.0,14,1.621539
11.0,11,1.626873
27.0,27,1.640859
30.0,30,1.643835
26.0,26,1.646139
37.0,37,1.649127
15.0,15,1.652069
13.0,13,1.655524
21.0,21,1.666027
33.0,33,1.666749
17.0,17,1.677094
34.0,34,1.677841
47.0,47,1.6805
16.0,16,1.687666
32.0,32,1.687726
12.0,12,1.688433
18.0,18,1.690015
14.0,14,1.697124
15.0,15,1.697861
16.0,16,1.707812
19.0,19,1.710477
34.0,34,1.712512
38.0,38,1.713851
8.0,8,1.717573
18.0,18,1.719563
14.0,14,1.726385
13.0,13,1.727719
32.0,32,1.730905
29.0,29,1.732225
17.0,17,1.743045
21.0,21,1.74435
32.0,32,1.748187
9.0,9,1.750132
18.0,18,1.754563
15.0,15,1.757937
20.0,20,1.767359
34.0,34,1.771747
24.0,24,1.773087
76.0,76,1.775083
17.0,17,1.778238
19.0,19,1.785072
18.0,18,1.78973
30.0,30,1.791113
31.0,31,1.795067
22.0,22,1.799625
24.0,24,1.805539
10.0,10,1.806287
23.0,23,1.810357
30.0,30,1.811109
12.0,12,1.818896
24.0,24,1.822308
27.0,27,1.82378
21.0,21,1.824498
11.0,11,1.826495
10.0,10,1.833081
24.0,24,2.182952
26.0,26,2.185326
9.0,9,2.191949
53.0,53,2.2028
21.0,21,2.218063
39.0,39,2.220328
64.0,64,2.222579
13.0,13,2.227684
66.0,66,2.231338
23.0,23,2.237109
21.0,21,2.242894
18.0,18,2.244406
37.0,37,2.24954
20.0,20,2.257488
23.0,23,2.261275
38.0,38,2.265102
21.0,21,2.265173
21.0,21,2.273037
24.0,24,2.278926
19.0,19,2.278998
22.0,22,2.295049
33.0,33,2.297296
50.0,50,2.301594
14.0,14,2.30527
46.0,46,2.312659
18.0,18,2.318427
40.0,40,2.326461
19.0,19,2.332201
28.0,28,2.33302
17.0,17,2.338709
13.0,13,2.347955
65.0,65,2.348782
17.0,17,2.360306
26.0,26,2.367486
11.0,11,2.368218
51.0,51,2.369679
10.0,10,2.376693
18.0,18,2.380161
22.0,22,2.383955
10.0,10,2.387633
88.0,88,2.395525
16.0,16,2.399119
37.0,37,2.403467
34.0,34,2.408602
15.0,15,2.410076
20.0,20,2.417692
13.0,13,2.417752
50.0,50,2.431804
27.0,27,2.437606
32.0,32,2.441389
43.0,43,2.441449
14.0,14,2.442211
11.0,11,2.449743
20.0,20,2.457199
22.0,22,2.465775
34.0,34,2.466562
17.0,17,2.469489
47.0,47,2.472382
13.0,13,2.475307
17.0,17,2.478973
18.0,18,2.488837
26.0,26,2.491862
22.0,22,2.495781
10.0,10,2.499528
51.0,51,2.507406
34.0,34,2.51396
32.0,32,2.522708
18.0,18,2.52729
27.0,27,2.527342
49.0,49,2.531708
14.0,14,2.536929
10.0,10,2.538291
16.0,16,2.538348
14.0,14,2.888959
17.0,17,2.889818
39.0,39,2.891347
22.0,22,2.895137
15.0,15,2.902452
22.0,22,2.906306
16.0,16,2.907162
18.0,18,2.920191
47.0,47,2.923899
19.0,19,2.933992
50.0,50,2.939136
19.0,19,2.947858
13.0,13,2.948717
38.0,38,2.951721
72.0,72,2.959081
16.0,16,2.964073
24.0,24,2.967071
28.0,28,2.98435
35.0,35,2.985178
51.0,51,2.98598
14.0,14,2.995529
15.0,15,3.006468
30.0,30,3.008052
19.0,19,3.020546
77.0,77,3.023585
31.0,31,3.030758
21.0,21,3.035789
24.0,24,3.040813
19.0,19,3.044488
88.0,88,3.049285
21.0,21,3.051599
22.0,22,3.060966
21.0,21,3.064707
25.0,25,3.070288
40.0,40,3.071122
13.0,13,3.071178
16.0,16,3.07734
14.0,14,3.0876
23.0,23,3.088444
16.0,16,3.099865
20.0,20,3.102079
48.0,48,3.106942
51.0,51,3.10847
24.0,24,3.120133
36.0,36,3.126717
28.0,28,3.140405
50.0,50,3.143398
15.0,15,3.151392
69.0,69,3.158731
41.0,41,3.17372
69.0,69,3.177519
25.0,25,3.177578
40.0,40,3.181338
12.0,12,3.182903
15.0,15,3.1939
26.0,26,3.196792
30.0,30,3.203176
18.0,18,3.206832
17.0,17,3.209085
20.0,20,3.21785
61.0,61,3.222338
19.0,19,3.223103
31.0,31,3.229531
23.0,23,3.239278
18.0,18,3.242983
40.0,40,3.247508
14.0,14,3.253087
59.0,59,3.606364
44.0,44,3.625353
44.0,44,3.63871
13.0,13,3.648192
88.0,88,3.651896
41.0,41,3.655538
11.0,11,3.663487
20.0,20,3.66646
13.0,13,3.673049
131.0,131,3.675293
13.0,13,3.6761
40.0,40,3.677628
12.0,12,3.684096
15.0,15,3.687097
24.0,24,3.69078
10.0,10,3.69451
29.0,29,3.699172
20.0,20,3.709215
15.0,15,3.710033
33.0,33,3.715217
66.0,66,3.733809
50.0,50,3.747394
15.0,15,3.758438
61.0,61,3.761551
19.0,19,3.77247
89.0,89,3.776972
65.0,65,3.781931
31.0,31,3.784127
20.0,20,3.786978
10.0,10,3.794087
31.0,31,3.804395
16.0,16,3.805858
54.0,54,3.81594
48.0,48,3.818843
38.0,38,3.834081
45.0,45,3.837765
25.0,25,3.837824
47.0,47,3.850903
19.0,19,3.851693
26.0,26,3.853163
27.0,27,3.857642
17.0,17,3.865852
23.0,23,3.868758
28.0,28,3.871574
16.0,16,3.877975
